Simulation Identification;sensor.SimpleWSNNode_Random100
Round;22
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8523676
Total Number of Sensed Events by the WSN;252452
Number of Sensed Events by the WSN per Day
1;3183
2;3199
3;3197
4;3164
5;3250
6;3209
7;3217
8;3204
9;3214
10;3210
11;3165
12;3261
13;3201
14;3224
15;3258
16;3240
17;3204
18;3224
19;3250
20;3157
21;3171
22;3172
23;3233
24;3216
25;3184
26;3200
27;3184
28;3203
29;3213
30;3237
31;3235
32;3163
33;3184
34;3251
35;3251
36;3267
37;3204
38;3284
39;3248
40;3191
41;3282
42;3214
43;3184
44;3183
45;3194
46;3213
47;3236
48;3211
49;3183
50;3247
51;3271
52;3218
53;3159
54;3161
55;3217
56;3230
57;3259
58;3244
59;3211
60;3231
61;3149
62;3225
63;3203
64;3255
65;3202
66;3259
67;3208
68;3202
69;3217
70;3187
71;3288
72;3192
73;3245
74;3226
75;3201
76;3260
77;3200
78;1573
79;823
80;762
81;552
82;200
83;219
84;166
85;132
86;110
87;74
88;74
89;59
90;66
91;53
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;115192;11230;1;10152;7307932.62
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;40689;4337;1;5046;8158973.978
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;372485;110486;1;14048;6658003.750667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;180296;45505;1;9621;7396226.97
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;204549;69658;0;14023;6662415.385334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;547917;191088;0;13916;6679520.138668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;97624;27971;1;13965;6672332.174
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;125768;14087;0;13947;6675415.478
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;442473;52292;0;13934;6677352.914667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;413604;190599;1;13763;6705023.072668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;97615;13928;1;13933;6677749.765333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;616391;67341;1;11713;7047429.287334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;750881;354254;1;13887;6683374.476003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;81991;8405;1;9033;7494449.57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;299888;14005;0;14005;6665749.303333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;119507;5558;1;6395;7934133.318667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;1197837;381904;0;14073;6652208.576003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;13015;4770;1;5713;8047804.713333
