Simulation Identification;sensor.SimpleWSNNode_Random64
Round;3
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8718699
Total Number of Sensed Events by the WSN;90916
Number of Sensed Events by the WSN per Day
1;1186
2;1175
3;1168
4;1175
5;1152
6;1152
7;1159
8;1145
9;1136
10;1126
11;1215
12;1142
13;1162
14;1148
15;1169
16;1149
17;1153
18;1138
19;1180
20;1157
21;1168
22;1208
23;1163
24;1174
25;1105
26;1211
27;1177
28;1157
29;1124
30;1128
31;1156
32;1099
33;1142
34;1123
35;1157
36;1159
37;1132
38;1192
39;1182
40;1154
41;1148
42;1137
43;1174
44;1164
45;1176
46;1099
47;1133
48;1127
49;1180
50;1149
51;1151
52;1131
53;1121
54;1116
55;1163
56;1163
57;1131
58;1192
59;1101
60;1220
61;1141
62;1155
63;1177
64;1181
65;1133
66;1179
67;1119
68;1104
69;1156
70;1122
71;1127
72;1164
73;1111
74;1146
75;1170
76;1146
77;1130
78;436
79;197
80;201
81;201
82;176
83;189
84;190
85;174
86;131
87;101
88;93
89;76
90;16
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;0;0;1;13944;6676000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;0;0;1;4452;8258000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;0;0;1;13347;6775500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;63771;8241;1;9227;7462117.220667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;14029;6661833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;0;0;1;12371;6938166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;1;9787;7368833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;0;0;1;13896;6684000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;139075;148811;1;9736;7376440.467335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;0;0;1;13934;6677666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;0;0;1;12397;6933833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;127504;67424;1;14004;6665595.456
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;0;0;1;10390;7268333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;14046;6659000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;0;0;1;11290;7118333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;236349;42034;1;13929;6678247.796
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;250496;27754;0;13874;6687500.142667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;0;0;1;10409;7265166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;0;0;1;13972;6671333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;0;0;1;6987;7835500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;11331;7111500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;208329;13894;1;13894;6684249.969333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;1;13780;6703333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;39359;3717;0;4593;8234477.698
