Simulation Identification;sensor.SimpleWSNNode_Random49
Round;18
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8480830
Total Number of Sensed Events by the WSN;156790
Number of Sensed Events by the WSN per Day
1;2037
2;2037
3;1937
4;2012
5;2018
6;1948
7;2013
8;1967
9;2049
10;2030
11;2054
12;2043
13;1930
14;2039
15;2012
16;1972
17;2068
18;2009
19;1962
20;1979
21;1996
22;1936
23;2012
24;2005
25;1998
26;1965
27;2042
28;1946
29;1985
30;1949
31;2020
32;2055
33;1993
34;1964
35;2027
36;2002
37;2012
38;2018
39;2008
40;2041
41;1934
42;2057
43;1958
44;2025
45;1965
46;1981
47;2004
48;1921
49;1961
50;1932
51;1963
52;2016
53;1970
54;2044
55;2017
56;2035
57;2011
58;2084
59;1994
60;1977
61;2021
62;1980
63;2021
64;2108
65;2032
66;1994
67;2025
68;1921
69;2002
70;2008
71;1995
72;2013
73;2018
74;2038
75;1929
76;2021
77;2009
78;734
79;426
80;419
81;404
82;327
83;342
84;64
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;24345;9817;1;6199;7966774.431333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;435488;332959;0;13523;6744168.91267
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;151816;47853;0;14025;6662212.882
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;9817;4592;1;5558;8073639.114667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;185477;14067;1;14067;6655415.598
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;319415;41717;1;13903;6682583.031333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;444998;14047;0;14047;6658749.051333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;0;0;1;13848;6692000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;1;3534;8411000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;0;0;1;3137;8477166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;291280;89923;0;14012;6664127.128667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;347204;173645;1;14020;6662291.463335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;85812;19753;1;10721;7213048.148667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;215516;13867;1;13911;6681416.798
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;0;0;1;13938;6677000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;33814;6262;1;7301;7783129.094667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;8541;4300;1;4908;8181974.2
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;727769;14015;0;14015;6664082.576666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;83652;13912;1;13944;6675916.528
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;69581;13950;1;13972;6671249.633333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;257257;13952;1;13973;6671082.954667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;179939;64684;0;14052;6657611.896
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;39490;7574;1;6685;7885787.889333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;1;10725;7212500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;637780;243483;0;14001;6665039.102002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;25540;11928;1;4962;8172928.432
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;12300;6950000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;68815;17966;1;6607;7898725.537333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;165918;13998;1;14004;6665916.012
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;500786;201551;0;14044;6658124.027335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;610437;20019;0;13757;6707046.552667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;481716;90605;0;11870;7021123.036667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;431041;187585;1;13956;6672874.490002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;11898;7017000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;245812;14051;0;14043;6659415.694
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;130753;14012;1;13986;6668915.928
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;31862;8541;1;4833;8194448.754
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;616595;13795;1;13795;6700750.563333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;520264;28824;0;10860;7189827.056
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;115515;36713;1;13978;6670113.055333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;660533;27931;0;13979;6669999.080667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;14085;6652500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;894171;28124;0;14097;6650331.256
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;7181;7803166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;39462;4215;1;4129;8311808.043333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;95586;14075;0;14075;6654082.216667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;243197;14033;0;14033;6661082.468667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;56029;23347;0;12057;6990359.918
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;4070;8321666.666667
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;319182;0
