Simulation Identification;sensor.SimpleWSNNode_Random100
Round;14
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8788958
Total Number of Sensed Events by the WSN;250449
Number of Sensed Events by the WSN per Day
1;3228
2;3228
3;3213
4;3253
5;3236
6;3292
7;3200
8;3194
9;3223
10;3196
11;3283
12;3221
13;3239
14;3211
15;3200
16;3203
17;3289
18;3223
19;3205
20;3218
21;3204
22;3284
23;3270
24;3164
25;3205
26;3274
27;3254
28;3238
29;3239
30;3194
31;3294
32;3285
33;3280
34;3239
35;3178
36;3207
37;3221
38;3187
39;3265
40;3217
41;3235
42;3288
43;3205
44;3233
45;3172
46;3233
47;3241
48;3211
49;3222
50;3200
51;3180
52;3219
53;3216
54;3193
55;3185
56;3206
57;3224
58;3286
59;3188
60;3239
61;3223
62;3267
63;3259
64;3240
65;3151
66;3214
67;3176
68;3240
69;3241
70;3239
71;3234
72;3193
73;3261
74;3218
75;3239
76;3212
77;3206
78;606
79;229
80;246
81;196
82;106
83;84
84;82
85;89
86;97
87;83
88;94
89;92
90;2
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;145023;17051;1;8697;7550397.694
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;1967526;33722;1;13946;6675464.334667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;2228301;974722;0;13930;6672485.001342
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1605240;352733;1;14045;6657050.26867
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;83828;11675;1;12217;6963763.283333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;139408;11377;1;11972;7004598.404667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;2228466;42982;0;13943;6675908.774667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;162824;7650;1;8696;7550620.766667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;159694;8430;1;9407;7432116.086667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;38211;5998;1;7017;7830464.012
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;143164;11558;1;8834;7527597.318667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;203764;12437;1;12808;6865258.711333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;1646510;14080;0;14080;6653248.853333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;54241;4481;1;5447;8092139.780667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;276007;75708;1;12915;6847045.752
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;2261428;31963;0;12299;6949974.888667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;862075;13984;1;14002;6666249.429333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;1783599;27986;0;14077;6653665.417333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;169549;18392;1;13348;6775222.981333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;193124;13974;1;13888;6685249.489333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;2149792;32017;1;13925;6678974.564667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;138651;9973;1;10794;7200940.162
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;193537;9633;1;10461;7256442.202
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;130519;13685;1;13789;6701751.223333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;663662;181780;1;14016;6662909.320002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;75743;11931;1;12431;6928095.080667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;327044;12395;1;12499;6916758.963333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;381675;125109;1;13904;6681916.012668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;388203;100964;0;14158;6639727.549334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;179305;40517;1;14007;6665256.898
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;174110;86836;0;13994;6667145.650667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;46031;2400;1;2995;8500818.933333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;166260;26536;0;14065;6655674.117333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;438362;51838;1;13974;6670688.972
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;165630;12518;1;12907;6848758.225333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;478889;151078;1;13913;6680260.198668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;1810915;669175;0;14069;6651151.616673
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;5429;1049;1;1348;8775327.039333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;24105;5817;1;6811;7864798.431333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;174419;17544;1;13065;6822394.736
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;88430;13564;1;9779;7370085.282667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;1967548;913160;1;13917;6675021.040009
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;151234;12437;1;12811;6864758.711333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;201363;12438;1;12826;6862258.705333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;2242330;13953;0;13952;6674582.948666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;408226;13872;1;13923;6679416.768
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;50470;4329;1;5157;8140474.026
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;1135268;1143074;1;7806;7692141.556016
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;464688;50564;1;14043;6659196.616
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;62856;5383;1;6362;7939634.368667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;284210;42713;1;13985;6668910.388667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;344094;13835;1;13899;6683416.99
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;164779;19257;0;13913;6681051.124667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;63780;8865;1;5372;8104613.476667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;326729;14064;0;14064;6655915.616
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;66411;5920;1;6905;7849131.146667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;125295;18135;1;13855;6690724.523333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;385983;13916;0;13955;6674083.170667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;2650703;13926;0;13926;6678916.444
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;57643;6473;1;7551;7741461.162
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;302079;137204;1;13986;6668176.776001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;138548;10076;1;10884;7185939.544
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;779108;13976;1;13997;6667082.810666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;239529;25620;1;8283;7619346.28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;26467;5429;1;5324;8112634.092667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;188775;11462;1;12025;6995764.561333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;2265896;1089337;1;11763;7032963.978011
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;1565416;27890;0;14065;6655665.993333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;409265;27532;0;14007;6665334.808
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;765029;114939;0;13996;6666643.699334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;148767;13812;0;13795;6700750.461333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;3208446;13954;0;13953;6674416.276
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;3336749;45931;0;13964;6672391.080667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;45020;4837;1;5867;8022137.644667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;1706255;218750;1;14053;6656520.833335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;114116;9324;1;10230;7294944.056
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;35004;990;1;1271;8788160.726667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;180899;11064;1;11740;7043266.949333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;188100;25389;1;13809;6698347.666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;46775;4737;1;5708;8048638.244667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;76710;19776;1;14009;6665048.010667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;399579;14021;1;14031;6661415.874
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;325285;14035;1;14041;6659749.123333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;2453416;230068;1;14056;6655952.925335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;167576;13686;0;13792;6701251.217333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;23995;3689;1;4610;8231644.532667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;489552;145003;0;14156;6639796.648668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;154321;10276;1;11038;7160271.677333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;38441;5292;1;6334;7944301.581333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;81931;15706;1;10916;7180572.430667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;144604;11002;1;11672;7054600.654667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;1733495;14006;1;14021;6663082.630666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;277736;22772;1;13943;6676030.034667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;159665;29398;1;13642;6726156.945333
