Simulation Identification;sensor.SimpleWSNNode_Random64
Round;14
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8539071
Total Number of Sensed Events by the WSN;217562
Number of Sensed Events by the WSN per Day
1;2714
2;2804
3;2792
4;2780
5;2738
6;2829
7;2771
8;2775
9;2735
10;2750
11;2766
12;2835
13;2825
14;2812
15;2783
16;2763
17;2795
18;2797
19;2797
20;2762
21;2740
22;2829
23;2765
24;2801
25;2745
26;2753
27;2806
28;2770
29;2769
30;2812
31;2763
32;2836
33;2772
34;2733
35;2762
36;2820
37;2770
38;2800
39;2793
40;2802
41;2781
42;2811
43;2784
44;2781
45;2855
46;2762
47;2721
48;2731
49;2838
50;2746
51;2739
52;2756
53;2811
54;2762
55;2793
56;2806
57;2753
58;2777
59;2847
60;2782
61;2751
62;2774
63;2725
64;2754
65;2826
66;2730
67;2745
68;2720
69;2752
70;2854
71;2824
72;2759
73;2756
74;2803
75;2774
76;2735
77;2477
78;861
79;647
80;541
81;372
82;268
83;281
84;244
85;143
86;135
87;122
88;107
89;94
90;73
91;15
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;61116;10048;1;10869;7188439.712
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;0;0;1;4512;8248000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;0;0;1;5123;8146166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;679750;14136;1;14101;6649748.517333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;339711;155933;1;14206;6631397.735335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;0;0;1;5165;8139166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;36060;9996;1;10408;7265273.357333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;55659;13960;0;13960;6673249.573333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;627898;241714;0;8650;7556883.049336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;96594;4440;1;5417;8097140.026667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;26886;12923;1;13220;6796589.128667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;641957;280898;0;14113;6646147.945336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;31116;5424;0;6254;7957634.122667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;533460;266785;0;14193;6632899.290002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;830509;205187;1;10566;7237768.878002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;162047;13917;0;13917;6680416.498
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;178988;31313;1;12280;6953145.455333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;0;0;1;5041;8159833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;284193;13512;1;13669;6721752.261333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;146559;18279;0;12860;6856556.992667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;95722;5312;1;6322;7946301.461333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;282222;92568;0;13921;6679277.925334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;834725;7231;1;7231;7794789.947333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;449219;14025;1;14060;6656582.516667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;55562;22090;1;6249;7958367.46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;161719;21981;1;11620;7063201.447333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;323788;27886;1;13926;6678832.684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;71242;6410;1;6954;7840961.54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;59301;11863;1;12403;6932762.155333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;80098;41165;1;11819;7029919.676667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;4937;8177166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;51796;21115;1;11717;7047039.976667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;217597;13771;1;13770;6704917.374
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;1012477;27877;0;13922;6679499.404667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;21115;10066;1;10887;7185439.604
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;58913;3932;0;4825;8195809.741333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;201367;50099;1;9870;7354699.406
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;278805;95344;1;14001;6665927.936001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;735431;346856;0;14145;6640418.864003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;1030644;14198;1;14118;6646914.812
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;81605;26886;1;14018;6663505.350667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;4917;8180500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;763846;13955;0;13955;6674082.936666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;850913;387824;0;12884;6850339.72267
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;505319;184019;1;14099;6649062.552668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;152040;12837;1;12832;6861256.311333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;790394;374940;1;13886;6683417.02667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;177615;10823;1;11527;7078768.395333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;63076;8088;1;9106;7482284.805333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;349210;161888;0;13755;6706528.672001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;386039;37798;1;13091;6817939.878667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;360226;13923;1;14004;6665916.462
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;94048;6986;1;8060;7656624.750667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;180268;8170;1;9177;7470450.98
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;0;0;1;9281;7453166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;109406;54738;1;13977;6670171.572
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;59951;14079;0;12281;6953082.192667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;98150;2884;1;3642;8392982.696
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;81624;13944;1;14006;6665583.002666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;505542;68576;1;13942;6675921.877334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;233687;32733;1;4811;8197970.268667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;337825;13908;0;13908;6681916.552
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;184949;13960;0;13960;6673249.573333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;28500;2340;1;2767;8538819.293333
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;321181;0
