Simulation Identification;sensor.SimpleWSNNode_Random49
Round;5
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8595043
Total Number of Sensed Events by the WSN;21979
Number of Sensed Events by the WSN per Day
1;221
2;251
3;226
4;225
5;245
6;240
7;244
8;242
9;222
10;232
11;253
12;256
13;229
14;238
15;249
16;252
17;263
18;239
19;261
20;243
21;270
22;214
23;272
24;264
25;252
26;251
27;230
28;245
29;255
30;228
31;259
32;245
33;259
34;253
35;270
36;256
37;227
38;255
39;267
40;239
41;258
42;259
43;230
44;262
45;287
46;279
47;234
48;268
49;259
50;241
51;273
52;264
53;233
54;254
55;274
56;225
57;263
58;250
59;232
60;249
61;241
62;244
63;262
64;256
65;236
66;234
67;244
68;259
69;247
70;246
71;236
72;241
73;271
74;237
75;250
76;238
77;261
78;262
79;261
80;249
81;208
82;238
83;230
84;236
85;234
86;251
87;187
88;130
89;47
90;49
91;55
92;34
93;44
94;52
95;54
96;19
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;0;0;1;13964;6672666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;0;0;1;12916;6847333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;0;0;1;7832;7694666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;14104;6649333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;13988;6668666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;0;0;1;12623;6896166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;32038;15348;1;7385;7769074.578667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;0;0;1;9121;7479833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;1;14054;6657666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;0;0;1;10590;7235000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;0;0;1;14075;6654166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;0;0;1;14025;6662500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;29124;23903;1;8555;7574023.248667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;14063;6656166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;0;0;1;13778;6703666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;33519;4533;1;4533;8244472.802
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;0;0;1;14127;6645500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;0;0;1;13945;6675833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;0;0;1;14007;6665500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;0;0;1;10406;7265666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;13510;6748333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;0;0;1;10879;7186833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;1;9237;7460500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;1;14102;6649666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;0;0;1;14135;6644166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;15348;8135;1;8199;7633451.19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;13712;6714666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;0;0;1;13793;6701166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;10604;7232666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;13939;6676833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;2495;8584166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;5296;8117333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;0;0;1;12366;6939000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;7337;7777166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;1;13945;6675833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;12729;6878500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;12146;6975666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;13097;6817166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;13852;6691333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;13459;6756833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;27448;9616;1;9616;7397275.637333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;13950;6675000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;0;0;1;12195;6967500
