Simulation Identification;sensor.SimpleWSNNode_Random49
Round;24
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8198338
Total Number of Sensed Events by the WSN;17435
Number of Sensed Events by the WSN per Day
1;202
2;188
3;185
4;190
5;180
6;197
7;209
8;198
9;207
10;215
11;183
12;190
13;199
14;176
15;220
16;214
17;196
18;207
19;181
20;195
21;182
22;197
23;199
24;188
25;209
26;209
27;176
28;191
29;189
30;192
31;186
32;154
33;185
34;192
35;214
36;180
37;181
38;193
39;203
40;196
41;195
42;201
43;193
44;181
45;176
46;203
47;171
48;191
49;217
50;204
51;200
52;150
53;219
54;203
55;199
56;185
57;205
58;186
59;217
60;210
61;190
62;202
63;173
64;227
65;189
66;192
67;211
68;211
69;190
70;200
71;179
72;189
73;199
74;200
75;203
76;190
77;177
78;190
79;196
80;221
81;203
82;185
83;196
84;196
85;184
86;177
87;108
88;124
89;99
90;104
91;61
92;66
93;58
94;47
95;44
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;0;0;0;14063;6656166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;0;0;1;13750;6708333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;0;0;1;14056;6657333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;13968;6672000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;8164;7639333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;0;0;1;13863;6689500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;1;14117;6647166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;0;0;1;10898;7183666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;1;13898;6683666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;16851;21662;1;4811;8198036.694667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;0;0;1;5132;8144666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;0;0;1;13989;6668500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;0;0;1;13948;6675333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;14069;6655166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;0;0;1;13878;6687000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;0;0;1;6049;7991833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;0;0;1;10947;7175500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;0;0;1;12755;6874166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;0;0;1;13983;6669500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;0;0;1;6455;7924166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;10362;7273000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;0;0;1;13331;6778166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;1;11693;7051166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;0;13969;6671833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;0;0;1;10396;7267333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;0;0;1;7811;7698166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;13989;6668500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;0;0;0;14113;6647833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;13915;6680833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;14089;6651833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;0;14070;6655000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;13996;6667333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;30915;16851;1;7328;7778565.560667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;14037;6660500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;16518;9523;0;9523;7412776.195333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;6623;7896166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;6921;7846500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;14032;6661333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;12028;6995333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;14009;6665166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;13860;6690000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;0;13861;6689833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;0;0;1;13971;6671500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;8343;7609500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;0;0;1;13932;6678000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;13951;6674833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;0;0;1;13921;6679833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;10675;7220833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;5870;8021666.666667
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;308532;0
