Simulation Identification;sensor.SimpleWSNNode_Random100
Round;1
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8628045
Total Number of Sensed Events by the WSN;252239
Number of Sensed Events by the WSN per Day
1;3212
2;3214
3;3266
4;3163
5;3235
6;3228
7;3219
8;3163
9;3252
10;3266
11;3208
12;3204
13;3209
14;3279
15;3218
16;3194
17;3186
18;3273
19;3175
20;3182
21;3176
22;3223
23;3224
24;3135
25;3268
26;3213
27;3178
28;3257
29;3236
30;3182
31;3251
32;3173
33;3281
34;3211
35;3158
36;3192
37;3185
38;3223
39;3238
40;3149
41;3182
42;3200
43;3182
44;3157
45;3197
46;3193
47;3198
48;3233
49;3280
50;3268
51;3180
52;3285
53;3182
54;3250
55;3222
56;3229
57;3195
58;3207
59;3237
60;3187
61;3191
62;3213
63;3211
64;3251
65;3170
66;3192
67;3260
68;3194
69;3217
70;3177
71;3198
72;3262
73;3184
74;3260
75;3154
76;3205
77;3192
78;923
79;499
80;517
81;467
82;348
83;339
84;314
85;283
86;260
87;160
88;189
89;156
90;140
91;140
92;132
93;78
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;414632;56096;0;13999;6666496.757334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;1885382;930819;1;13970;6666081.752676
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;272478;14333;1;14012;6664580.668667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;579804;120486;1;14160;6639277.084001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;31263;3823;1;4710;8214977.062
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;163976;9727;1;9727;7378774.971333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;29475;4328;1;5261;8123140.698667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;1441696;75001;1;14103;6649049.994
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;206392;14105;1;13961;6673082.036667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;477784;109992;0;14033;6660506.714667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;663603;14145;0;14145;6642415.13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;29428;5658;1;6683;7886132.718667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;53843;22263;1;11427;7095366.422
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;517031;156159;1;13979;6669229.712668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;369545;27929;0;13988;6668499.092667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;453830;70907;0;14096;6650241.224667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;192251;91614;1;9470;7421116.982667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;145789;8012;1;8963;7506118.594667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;31147;2656;1;3384;8435984.064
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;318429;14009;0;14010;6664915.946
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;303491;54183;1;13959;6673174.902
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;189998;19486;1;12569;6905049.750667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;71167;10563;1;10877;7187103.288667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;154324;13427;0;13427;6762086.104666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;137243;15016;1;9914;7347576.570667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;283829;56626;0;13975;6670493.577334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;129118;29951;1;12422;6929486.960667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;78856;3788;1;4489;8251810.605333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;737902;346312;1;13953;6672422.128003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;29247;4556;1;5517;8080472.664
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;85769;4975;1;5968;8005303.483333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;2802714;14183;1;13962;6672914.902
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;668875;158611;1;10594;7233381.667335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;440105;28455;0;14084;6652495.936667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;480968;28121;0;14139;6643331.274
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;140636;14157;0;14018;6663581.724666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;158296;40151;0;12593;6900925.760667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;77295;5349;1;6148;7975301.239333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;348551;13965;1;13934;6677582.876666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;593802;14189;0;14099;6650081.532666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;605138;98044;0;14074;6653745.069334
