Simulation Identification;sensor.SimpleWSNNode_Random81
Round;3
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8389854
Total Number of Sensed Events by the WSN;171146
Number of Sensed Events by the WSN per Day
1;2163
2;2107
3;2193
4;2202
5;2178
6;2197
7;2265
8;2209
9;2180
10;2174
11;2168
12;2159
13;2156
14;2133
15;2200
16;2133
17;2157
18;2154
19;2152
20;2196
21;2182
22;2138
23;2162
24;2205
25;2186
26;2151
27;2216
28;2161
29;2129
30;2201
31;2158
32;2093
33;2202
34;2171
35;2222
36;2171
37;2161
38;2178
39;2178
40;2201
41;2166
42;2174
43;2121
44;2212
45;2185
46;2173
47;2196
48;2157
49;2194
50;2196
51;2258
52;2195
53;2147
54;2195
55;2136
56;2153
57;2186
58;2219
59;2186
60;2184
61;2211
62;2197
63;2177
64;2195
65;2164
66;2169
67;2177
68;2239
69;2208
70;2165
71;2226
72;2086
73;2231
74;2182
75;2236
76;2218
77;2106
78;623
79;297
80;294
81;237
82;225
83;224
84;232
85;222
86;238
87;125
88;108
89;129
90;102
91;98
92;85
93;49
94;52
95;43
96;1
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;22614;4662;0;5644;8059305.361333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;689192;277223;0;14011;6663169.995336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;209209;63069;1;13903;6682454.919334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;14106;6649000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;84067;28018;1;13937;6676998.558667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;0;0;1;4502;8249666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;397191;370242;1;4713;8212278.548008
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;61053;5479;1;6556;7907300.459333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;1;10101;7316500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;333024;41958;0;13958;6673414.918667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;150865;13961;1;13983;6669416.234
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;251089;13963;0;13914;6680916.222
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;0;0;1;5944;8009333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;42074;6368;1;4269;8288461.792
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;0;0;0;14021;6663166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;0;0;1;10808;7198666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;885457;12775;1;12775;6870756.683333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;253714;125970;1;7770;7704244.180002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;27251;3813;1;4767;8205477.122
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;587642;193149;0;14060;6655507.772668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;9788;7368666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;885740;12655;1;12655;6890757.403333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;759947;7141;0;7141;7809790.487333
