Simulation Identification;sensor.SimpleWSNNode_Random64
Round;5
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8758688
Total Number of Sensed Events by the WSN;238245
Number of Sensed Events by the WSN per Day
1;3031
2;3054
3;3072
4;3048
5;3001
6;2985
7;3079
8;3016
9;3059
10;3070
11;3034
12;2956
13;3038
14;3039
15;3031
16;2970
17;2983
18;3044
19;2977
20;3029
21;3009
22;3040
23;3017
24;3011
25;2999
26;3018
27;3042
28;3042
29;3025
30;3016
31;3052
32;3109
33;3109
34;3065
35;2975
36;3033
37;3009
38;3060
39;3012
40;2966
41;3084
42;2994
43;3052
44;3034
45;3009
46;3115
47;3113
48;3110
49;2976
50;3002
51;3009
52;3050
53;3044
54;3048
55;3033
56;3002
57;3012
58;3007
59;2983
60;3050
61;3023
62;3024
63;3043
64;3015
65;3031
66;3043
67;2974
68;3048
69;3053
70;3092
71;3065
72;2984
73;3089
74;2993
75;3005
76;3023
77;2891
78;737
79;468
80;502
81;456
82;417
83;412
84;387
85;340
86;354
87;292
88;106
89;101
90;118
91;106
92;83
93;60
94;57
95;1
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;40217;10477;1;10477;7253770.471333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;81626;26436;1;14057;6657008.050667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;352581;14063;0;14063;6656082.288667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;72123;3946;1;4854;8190976.324
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;493337;139896;1;13932;6677160.624001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;89515;14259;1;14259;6623414.446
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;238121;112109;1;13839;6692827.346001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;34863;8589;1;9527;7412115.132667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;8952;1278;1;1461;8756492.332
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;321373;13792;1;13853;6691083.914666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;792049;44918;1;13759;6706563.825333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;533098;253664;1;13982;6668144.682669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;69638;22394;1;10802;7199532.302667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;46127;6890;1;6890;7851625.326667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;349068;125993;1;13925;6678410.708668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;39297;16713;1;9357;7440399.722
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;644840;32055;1;9016;7497141.003333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;575964;5189;1;6238;7960302.199333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;112325;42015;1;14037;6660247.91
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;23596;8337;1;9334;7444283.311333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;664026;8848;1;9784;7369280.245333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;604939;13997;0;13997;6667082.684666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;196454;42276;1;14009;6664913.010667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;224685;56060;1;14045;6658830.306667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;700759;13880;1;13913;6681083.386666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;34668;4223;1;5107;8148807.995333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;1084521;14039;0;14015;6664082.432666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;569175;279522;1;12468;6920322.868003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;603891;296442;1;12217;6962054.681336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;69323;23039;1;5181;8136361.766
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;86554;41700;1;11427;7095249.8
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;639241;621801;0;12013;6994102.527339
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;154182;14147;0;14147;6642081.784666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;791245;14166;0;14166;6638915.004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;57433;10594;0;10262;7289603.102667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;1195742;110996;0;14080;6652667.357334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;66135;23238;1;7596;7733860.572
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;22394;12386;1;12768;6871925.684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;669578;19307;0;10926;7178884.158
