Simulation Identification;sensor.SimpleWSNNode_Random100
Round;23
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8610045
Total Number of Sensed Events by the WSN;250965
Number of Sensed Events by the WSN per Day
1;3250
2;3188
3;3176
4;3129
5;3254
6;3194
7;3199
8;3156
9;3262
10;3221
11;3148
12;3178
13;3172
14;3160
15;3174
16;3161
17;3220
18;3231
19;3177
20;3200
21;3229
22;3255
23;3216
24;3195
25;3272
26;3151
27;3255
28;3178
29;3181
30;3199
31;3149
32;3224
33;3216
34;3204
35;3177
36;3240
37;3223
38;3201
39;3190
40;3174
41;3198
42;3180
43;3170
44;3156
45;3186
46;3181
47;3221
48;3170
49;3172
50;3212
51;3238
52;3188
53;3169
54;3196
55;3297
56;3149
57;3239
58;3236
59;3218
60;3191
61;3213
62;3180
63;3202
64;3153
65;3139
66;3206
67;3212
68;3181
69;3206
70;3204
71;3224
72;3228
73;3228
74;3212
75;3268
76;3168
77;3199
78;1260
79;682
80;357
81;321
82;287
83;296
84;314
85;300
86;236
87;211
88;99
89;109
90;94
91;30
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;332451;99967;1;11809;7031233.531334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;186675;26970;1;13453;6757671.513333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;157364;6855;1;7940;7676625.536667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1791586;775284;0;13898;6679014.962674
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;187427;11766;1;12249;6958429.404
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;112645;7661;1;8666;7555620.700667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;32030;3357;1;4172;8304646.524667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;257556;23273;1;11199;7133360.362
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;110019;6930;1;7982;7669625.086667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;1076791;531386;0;14099;6646978.350672
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;210273;37464;1;12732;6877775.216
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;230288;17232;1;7021;7829729.941333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;225279;20843;1;13812;6697874.942
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;85987;6014;1;7088;7818630.582667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;388852;13623;1;13699;6716751.595333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;193115;62961;1;12315;6947122.234
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;230690;55561;1;13968;6671666.634
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;53849;6222;1;7123;7812796.001333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;33781;2755;1;3517;8413816.803333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;851117;211057;0;14020;6662066.991335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;5627;8062166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;235560;88939;1;10090;7317799.699334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;119257;13468;1;9851;7358085.858667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;597028;14050;0;14022;6662915.7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;115153;10537;1;11170;7138270.111333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;181231;14080;0;14008;6665248.853333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;30159;4744;1;4984;8169304.869333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;81524;3610;1;4509;8248478.34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;285878;24113;0;14104;6649188.655333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;1043068;51301;0;14004;6665692.194
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;352308;51430;0;14130;6644691.42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;599687;127307;0;13993;6667069.491334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;1025027;14093;0;14093;6651082.108666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;105411;13832;1;11143;7142750.341333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;455373;57941;1;13956;6673652.354
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;789030;65596;0;14189;6634773.090667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;129904;36850;1;13880;6686445.566667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;291946;24576;0;13943;6676019.210667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;302551;13946;1;13946;6675582.990667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;1493286;103481;1;14088;6651379.114001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;1739220;27939;0;13917;6680332.366
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;135222;7348;1;7479;7753455.912
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;69621;3817;1;4740;8209977.098
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;208675;78849;1;13939;6676360.239334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;1080524;14000;0;14000;6666582.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;1441403;14022;0;14022;6662915.868
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;1553403;545372;0;14115;6644227.768005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;239014;7935;1;8966;7505619.056667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;245201;8448;1;9441;7426449.312
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;74161;10937;1;10921;7179767.711333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;246477;7548;1;8614;7564288.045333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;851057;89993;0;14047;6658293.375334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;115054;122232;1;7178;7802933.274668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;28057;5756;1;6805;7865798.797333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;596694;14012;0;14001;6666415.928
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;146727;17167;1;12544;6909230.331333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;1507338;14090;0;14090;6651582.126666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;963528;843730;1;12762;6867937.620008
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;729561;14207;0;14029;6661748.091333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;129703;13949;1;13949;6675082.972667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;129099;9932;1;10725;7212440.408
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;81157;4047;0;4981;8169809.051333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;399611;38812;0;13944;6675767.128
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;58885;4621;1;5610;8064972.274
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;597279;13972;0;13972;6671249.501333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;147148;41663;0;13944;6675750.022
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;285330;28574;0;13967;6671995.222667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;243660;124285;0;13115;6813420.956668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;219103;28958;0;13970;6671492.918667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;10911;4707;1;5643;8059471.758
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;1034448;108183;1;13982;6669017.568667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;61779;22995;1;12612;6897862.03
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;229290;18563;1;12861;6856388.622
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;1757210;133316;1;9031;7494033.437335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;238713;23166;1;13959;6673361.004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;1615076;761386;0;14025;6657931.684007
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;1584143;14638;1;14039;6660078.838666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;1161884;41636;0;14046;6658750.184
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;2553017;13911;0;13911;6681416.534
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;258053;16449;1;10452;7257901.306
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;565951;14035;0;14035;6660749.123333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;138285;14111;0;14111;6648082.000667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;237885;8883;0;8883;7519446.702
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;238140;13553;1;9818;7363585.348667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;114266;10234;1;10234;7294271.929333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;795501;118471;1;14063;6655455.840668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;105184;24863;1;13978;6670184.155333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;34722;1814;1;2364;8605989.116
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;127498;12724;1;13039;6826756.989333
