Simulation Identification;sensor.SimpleWSNNode_Random81
Round;8
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8444485
Total Number of Sensed Events by the WSN;248637
Number of Sensed Events by the WSN per Day
1;3193
2;3288
3;3209
4;3197
5;3156
6;3207
7;3174
8;3236
9;3222
10;3253
11;3214
12;3195
13;3195
14;3210
15;3166
16;3160
17;3173
18;3227
19;3170
20;3244
21;3226
22;3244
23;3202
24;3190
25;3152
26;3233
27;3190
28;3177
29;3251
30;3173
31;3200
32;3243
33;3251
34;3182
35;3204
36;3152
37;3210
38;3258
39;3238
40;3217
41;3216
42;3179
43;3184
44;3179
45;3274
46;3228
47;3239
48;3241
49;3181
50;3182
51;3229
52;3248
53;3189
54;3166
55;3183
56;3185
57;3165
58;3192
59;3139
60;3257
61;3222
62;3173
63;3243
64;3217
65;3217
66;3235
67;3138
68;3222
69;3205
70;3165
71;3176
72;3177
73;3241
74;3248
75;3242
76;3210
77;3176
78;662
79;271
80;241
81;137
82;147
83;148
84;119
85;67
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;87847;13978;1;13988;6668582.798667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;134405;5382;1;6439;7926801.041333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;414644;86052;1;14043;6658983.688001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;126192;13595;1;13692;6717918.43
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;62014;32292;1;8403;7599306.248
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;880666;438389;1;10125;7309869.666004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;158679;21535;1;9707;7382037.456667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;139032;14131;1;13869;6688415.214
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;1070073;27916;0;13972;6671165.837333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;87858;13967;0;13981;6669749.531333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;242365;52902;1;7546;7742015.921334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;1237360;183575;0;13958;6672565.216668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;162922;39623;1;13841;6692928.928667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;1084019;109218;1;13987;6668178.025334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;1710835;428264;0;13926;6676430.416004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;889952;11484;1;11728;7045264.429333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;1393096;13931;0;13931;6678083.080666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;79680;37114;1;5784;8035777.316001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;89990;20511;0;13537;6743710.267333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;274065;130142;0;14150;6640885.814668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;1012069;13945;0;13945;6675749.663333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;95935;17921;1;11730;7044892.474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;46875;6166;1;7252;7791296.337333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;12032;2629;1;3335;8444150.892667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;487964;95248;1;13856;6690095.178667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;27529;12032;1;10272;7287927.808
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;464382;46832;1;14041;6659552.341333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;744454;235295;0;14056;6655921.563335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;34538;6596;1;7628;7728627.090667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;434429;13969;1;13986;6668916.186
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;557704;155559;1;13879;6685899.979334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;204930;40427;1;8119;7646590.771334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;1153484;386415;0;14024;6660348.17667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;1097511;13973;1;13973;6671082.828666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;80198;30646;1;8873;7520982.790667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;83173;11715;1;12230;6961596.376667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;178684;14865;1;11532;7077910.81
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;92970;5696;1;6727;7878799.157333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;44324;24900;1;13151;6808017.266667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;69726;6412;1;7458;7756961.528
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;205354;23314;1;13370;6771526.782667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;286018;61047;1;10134;7310633.718
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;876566;169617;1;14023;6661815.631335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;1307913;10957;1;10957;7173767.591333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;84063;12399;1;12798;6866925.606
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;270534;14039;1;13998;6666915.766
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;225832;15519;1;11591;7068073.552667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;161360;11851;1;12360;6939928.894
