Simulation Identification;sensor.SimpleWSNNode_Random64
Round;22
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8687176
Total Number of Sensed Events by the WSN;107390
Number of Sensed Events by the WSN per Day
1;1338
2;1290
3;1307
4;1365
5;1346
6;1365
7;1358
8;1355
9;1371
10;1336
11;1320
12;1367
13;1290
14;1313
15;1338
16;1372
17;1368
18;1345
19;1379
20;1358
21;1344
22;1337
23;1342
24;1271
25;1355
26;1322
27;1337
28;1300
29;1331
30;1308
31;1348
32;1309
33;1335
34;1319
35;1294
36;1346
37;1296
38;1355
39;1289
40;1343
41;1346
42;1351
43;1332
44;1301
45;1370
46;1392
47;1325
48;1382
49;1293
50;1319
51;1299
52;1251
53;1412
54;1319
55;1351
56;1344
57;1326
58;1311
59;1343
60;1328
61;1273
62;1358
63;1341
64;1277
65;1308
66;1346
67;1329
68;1360
69;1403
70;1342
71;1312
72;1370
73;1374
74;1327
75;1340
76;1413
77;1364
78;675
79;519
80;495
81;483
82;493
83;392
84;386
85;239
86;257
87;155
88;50
89;63
90;59
91;54
92;53
93;48
94;57
95;18
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;27386;14041;1;14042;6659582.420666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;206265;92926;1;13974;6670442.444001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;352255;13907;0;13907;6682083.224667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;14070;6655000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;13022;6829666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;221201;224397;1;13332;6776653.618002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;1;6735;7877500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;289390;33220;0;9173;7470967.346667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;0;13955;6674166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;0;0;1;14065;6655833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;147317;11193;1;10540;7243266.175333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;254850;127384;0;13851;6690735.696001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;0;0;1;6393;7934500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;13967;6672166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;430464;14046;0;14046;6658915.724
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;0;0;1;13838;6693666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;0;0;1;13998;6667000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;459728;183045;1;13895;6683068.396668
