Simulation Identification;sensor.SimpleWSNNode_Random100
Round;6
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8372701
Total Number of Sensed Events by the WSN;251264
Number of Sensed Events by the WSN per Day
1;3194
2;3233
3;3252
4;3273
5;3214
6;3252
7;3189
8;3244
9;3253
10;3206
11;3199
12;3187
13;3256
14;3198
15;3249
16;3177
17;3280
18;3219
19;3242
20;3260
21;3188
22;3217
23;3201
24;3214
25;3263
26;3272
27;3281
28;3193
29;3197
30;3276
31;3261
32;3217
33;3201
34;3194
35;3224
36;3237
37;3197
38;3255
39;3303
40;3216
41;3201
42;3307
43;3267
44;3268
45;3292
46;3195
47;3221
48;3164
49;3177
50;3261
51;3244
52;3308
53;3197
54;3230
55;3239
56;3173
57;3338
58;3258
59;3246
60;3206
61;3237
62;3166
63;3217
64;3254
65;3246
66;3186
67;3212
68;3215
69;3229
70;3199
71;3235
72;3188
73;3239
74;3322
75;3276
76;3291
77;3220
78;1283
79;461
80;301
81;294
82;17
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;456953;198036;1;13556;6739478.450668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;441930;97935;0;13981;6669245.723334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;176250;48169;1;8835;7527210.986
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;284043;24935;1;11600;7066517.056667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;444423;11977;1;12430;6928261.471333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;31644;13610;1;5564;8072585.006667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;397578;14008;1;13931;6678082.618666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;444880;11520;1;12059;6990097.546667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;41359;5324;1;6274;7954301.389333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;620434;41806;0;14051;6657915.830667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;189232;8650;1;9485;7419114.766667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;499757;214908;1;13861;6688543.885335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;298464;13898;1;13900;6683249.945333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;1528799;286597;1;11578;7068613.751336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;991281;27988;1;13811;6697998.738667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;696154;248830;0;13990;6666840.353335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;56215;4587;1;5542;8076305.811333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;305260;10835;1;11498;7083601.656667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;307622;50707;0;13928;6678362.424667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;70799;34575;1;5789;8034959.216667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;652878;27847;0;13933;6677666.251333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;88774;36709;1;12955;6840613.079333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;51695;9107;1;10029;7328445.358
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;391314;55840;1;14003;6665831.626667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;748017;27956;0;13904;6682498.930667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;1777944;615126;0;13989;6664809.244006
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;1128420;1075075;0;12909;6842049.55001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;260477;73693;0;14015;6663724.508667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;232366;82544;1;10291;7284338.069334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;736712;326425;0;13928;6676708.11667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;202790;9221;1;10033;7327778.007333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;222273;13974;0;13974;6670916.156
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;377667;13138;1;13182;6802921.172
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;106598;7187;1;8200;7633290.211333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;54293;6509;1;7574;7737627.612667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;112168;13985;0;13985;6669082.756666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;97980;14448;1;11322;7112913.312
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;178640;22585;1;9910;7348197.823333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;2537840;14922;0;13907;6682077.134667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;107695;7959;1;8974;7504285.579333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;997914;111918;0;14003;6665495.158667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;708291;14063;1;13962;6672915.622
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;667019;13989;0;13911;6681416.066
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;1485403;54860;0;11975;7003837.506667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;156533;13984;0;13984;6669249.429333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;395747;14053;0;14053;6657749.015333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;176580;14126;0;13964;6672581.910666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;123952;10075;1;4849;8191772.883333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;202402;28405;1;13967;6671996.236667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;280752;102777;1;10106;7315050.004667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;79053;6911;1;7873;7687791.867333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;1083583;93845;0;14137;6643270.263334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;83420;13238;1;10990;7168253.905333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;512169;234867;1;13564;6737924.131335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;9059;3729;1;4608;8231977.626
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;469357;14160;0;14018;6663581.706667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;1526024;12691;0;12691;6884757.187333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;153765;14089;0;14089;6651748.799333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;484862;201093;1;13819;6695626.775335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;523042;36063;0;14037;6660283.622
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;169040;7539;1;8514;7580954.766
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;357901;21992;1;14014;6664201.381333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;410433;27889;0;13905;6682332.666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;192999;11626;1;12124;6979263.577333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;392618;13100;1;13233;6794421.4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;152133;10187;1;10979;7170105.544667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;666034;242602;0;13977;6669044.388002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;751622;13942;0;13942;6676249.681333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;25881;3791;0;4659;8223477.254
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;539691;14142;0;13944;6675915.148
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;33159;8717;1;9267;7455447.698
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;177226;13280;1;13444;6759253.653333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;932012;13991;0;13869;6688416.054
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;339651;14026;0;14026;6662249.177333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;1007539;28196;1;13850;6691497.490667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;35018;6858;1;7546;7742292.185333
