Simulation Identification;sensor.SimpleWSNNode_Random100
Round;26
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8530530
Total Number of Sensed Events by the WSN;247509
Number of Sensed Events by the WSN per Day
1;3103
2;3130
3;3173
4;3190
5;3168
6;3151
7;3187
8;3150
9;3110
10;3162
11;3178
12;3221
13;3153
14;3114
15;3136
16;3191
17;3129
18;3105
19;3187
20;3124
21;3148
22;3162
23;3152
24;3144
25;3109
26;3112
27;3187
28;3118
29;3162
30;3215
31;3139
32;3144
33;3128
34;3176
35;3154
36;3116
37;3156
38;3135
39;3153
40;3169
41;3094
42;3149
43;3138
44;3122
45;3133
46;3203
47;3200
48;3118
49;3155
50;3158
51;3148
52;3115
53;3172
54;3134
55;3205
56;3141
57;3196
58;3196
59;3205
60;3182
61;3168
62;3177
63;3154
64;3166
65;3152
66;3124
67;3131
68;3185
69;3116
70;3186
71;3217
72;3164
73;3164
74;3225
75;3194
76;3093
77;3181
78;1245
79;845
80;485
81;400
82;346
83;340
84;297
85;178
86;129
87;105
88;84
89;53
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;833495;29293;1;12461;6922990.908667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;79061;10701;1;11385;7102435.794
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;484011;70357;1;13892;6684244.524667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;559753;79324;0;13973;6670690.722667
