Simulation Identification;sensor.SimpleWSNNode_Random100
Round;5
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8393659
Total Number of Sensed Events by the WSN;240148
Number of Sensed Events by the WSN per Day
1;3087
2;3035
3;3104
4;3032
5;3109
6;3068
7;3081
8;3056
9;3015
10;3056
11;3093
12;3086
13;3121
14;3087
15;3063
16;3091
17;3140
18;3068
19;3123
20;3064
21;3109
22;3087
23;3089
24;3100
25;3103
26;3115
27;3098
28;3089
29;3077
30;3054
31;3078
32;3141
33;3069
34;3028
35;3045
36;3020
37;3106
38;3137
39;3042
40;3113
41;3139
42;3044
43;3132
44;3083
45;3076
46;3154
47;3100
48;3086
49;3083
50;3050
51;3056
52;3061
53;3060
54;3104
55;3141
56;3094
57;3083
58;3030
59;3094
60;3095
61;3059
62;3094
63;3080
64;3059
65;3069
66;3027
67;3074
68;3041
69;3109
70;3070
71;3014
72;3032
73;3021
74;3030
75;3144
76;3101
77;3053
78;1139
79;558
80;512
81;398
82;221
83;199
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;90853;3633;1;4318;8280311.535333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;175884;14106;0;14098;6650248.697333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;175095;14588;1;11593;7067745.805333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;92313;8705;1;9396;7433947.77
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;100213;3751;1;4415;8264144.160667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;286192;94486;1;12171;6970933.084001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;98429;10044;1;8137;7643773.069333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;202401;50151;1;10303;7282532.427334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;179935;14371;1;10501;7249747.107333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;267239;13931;1;13931;6678083.080666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;214914;13540;1;13652;6724585.426667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;432800;127052;0;13926;6678237.688001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;2108228;660052;0;13965;6668539.688006
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;165846;5769;0;6373;7937798.719333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;122878;11301;1;11886;7018932.194
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;16117;5189;1;6199;7966802.199333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;0;0;1;5263;8122833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;344309;22972;0;13878;6686862.168
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;161684;30220;1;12780;6869818.68
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;733353;143953;0;14020;6662469.615334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;2531278;14011;0;14011;6664749.267333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;225573;14436;0;14009;6665080.050666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;428217;45481;0;13994;6667393.780667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;89565;11158;1;11819;7030099.718667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;241745;85243;1;12797;6866655.208667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;189506;14053;1;13981;6669749.015333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;1087235;1040909;1;12043;6986587.879344
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;541335;28120;1;13979;6669997.946667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;149889;17455;1;12385;6935728.603333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;400396;13956;0;13953;6674416.264
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;212058;9719;1;10553;7241108.352667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;491454;14080;0;14005;6665748.853333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;1122956;449565;0;13985;6666469.276671
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;154622;14034;0;13996;6667249.129333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;175936;14092;1;14084;6652582.114667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;341875;20773;0;13450;6758208.695333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;1645067;477120;0;14041;6656970.613338
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;428738;14060;0;13986;6668915.64
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;459779;13965;0;13965;6672416.21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;171442;38682;0;14032;6661101.241333
