Simulation Identification;sensor.SimpleWSNNode_Random81
Round;23
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8433065
Total Number of Sensed Events by the WSN;237422
Number of Sensed Events by the WSN per Day
1;3132
2;3041
3;3097
4;3029
5;3093
6;3105
7;3068
8;3052
9;3036
10;3104
11;3060
12;3097
13;3042
14;3052
15;3071
16;3104
17;3116
18;3038
19;3095
20;3034
21;3046
22;3127
23;3043
24;3016
25;3037
26;3074
27;3060
28;3092
29;3104
30;3082
31;3106
32;3137
33;3098
34;3068
35;3023
36;3042
37;3050
38;3034
39;3058
40;3060
41;3076
42;3068
43;3036
44;3042
45;3084
46;3044
47;3045
48;3090
49;3038
50;3030
51;3033
52;3054
53;3041
54;3036
55;3064
56;3019
57;3086
58;3041
59;3037
60;3106
61;3044
62;3036
63;3020
64;3066
65;3037
66;3027
67;3031
68;3042
69;3098
70;3025
71;3059
72;3055
73;3103
74;3131
75;3076
76;3050
77;3064
78;606
79;76
80;93
81;104
82;83
83;99
84;77
85;104
86;88
87;93
88;110
89;32
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;81109;24733;1;13600;6733184.935333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;232890;68917;1;13889;6684753.164667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;10133;2728;1;3409;8431816.965333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;49512;6087;1;7159;7806796.811333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;1697812;835234;0;14018;6658655.262674
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;275790;32035;1;13058;6823474.456667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;199936;43558;1;14037;6660238.652
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;106235;10746;1;11375;7104102.190667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;1129256;481947;1;13982;6666774.984671
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;218256;42000;1;13960;6673081.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;68564;4141;1;5043;8159475.154
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;322995;127943;1;13933;6677065.675334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;70201;5779;1;6824;7862631.992667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;877417;885505;1;8088;7646686.970012
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;88297;11741;1;12236;6960596.220667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;237841;12996;1;13199;6800088.690666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;287227;24667;1;13855;6690685.331333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;117029;9206;1;10105;7315778.097333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;246279;13977;1;13992;6667916.138
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;97675;10340;1;11082;7152937.96
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;93959;7958;1;8886;7518952.252
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;407361;175436;1;13998;6665947.384001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;1595170;82638;0;14063;6655670.838667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;60141;9232;1;10147;7308777.941333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;84061;14037;0;14039;6660082.444666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;1086627;40523;1;14031;6661256.862
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;951218;129966;1;14032;6660553.537334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;280607;29294;1;13471;6754657.569333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;299623;12271;1;12669;6888426.374
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;74950;5730;1;6715;7880798.953333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;1527976;578858;0;13890;6681526.852005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;41933;4248;1;5196;8133974.512
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;150739;33785;1;12771;6871297.29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;381521;19568;1;13620;6729882.592
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;199148;64210;1;13960;6672948.073334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;33666;6413;1;7443;7759461.522
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;52974;4667;1;5626;8062305.331333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;110864;7272;1;8030;7661623.034667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;1545628;113583;0;13979;6669485.168667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;1727170;863710;0;13903;6677651.073341
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;50236;5351;1;6363;7939467.894
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;205351;26363;1;13867;6688675.155333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;93990;6793;1;7872;7687959.242
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;261305;34215;0;14078;6653461.376667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;259813;35310;0;13909;6681621.473333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;22876;10133;1;8432;7594605.868667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;41851;4330;1;5277;8120474.02
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;50587;5804;1;6839;7860131.842667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;290837;13785;1;13846;6692250.623333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;299231;12184;1;12609;6898426.896
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;83594;7832;1;8774;7537619.674667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;385376;13942;1;13972;6671249.681333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;0;0;1;10839;7193500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;714369;14194;0;13997;6667081.502667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;31227;4521;1;5560;8073306.207333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;167111;21394;1;10376;7270538.302667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;60231;20148;1;10817;7197045.778667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;38099;8082;1;9095;7484118.174667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;1113835;13993;0;13993;6667749.375333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;246164;14061;1;14061;6656415.634
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;296401;24434;1;13632;6727853.396
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;151640;50255;1;13832;6694365.136667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;553397;153684;1;13904;6681744.562668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;440340;14102;0;14102;6649582.054667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;1003667;399260;0;14043;6657104.440004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;84075;14023;1;14028;6661915.862
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;119795;6440;1;7464;7755961.36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;770638;13945;1;13947;6675416.33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;74270;29521;1;13135;6810656.207333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;13466;5156;1;6117;7980469.064
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;306842;11845;1;12322;6946262.263333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;205728;13466;1;9282;7452919.204
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;1748218;877417;1;13707;6710235.498008
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;95304;12545;1;12910;6848258.063333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;80937;4764;1;5728;8045304.749333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;306975;11712;1;12226;6962263.061333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;616832;217694;1;14044;6658027.169335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;420697;14112;1;14112;6647915.328
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;2277802;14574;1;13822;6696245.889333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;207961;9796;1;10639;7226774.557333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;229407;14052;0;14052;6657915.688
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;317454;0
