Simulation Identification;sensor.SimpleWSNNode_Random81
Round;29
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8642534
Total Number of Sensed Events by the WSN;243495
Number of Sensed Events by the WSN per Day
1;3106
2;3101
3;3071
4;3104
5;3099
6;3162
7;3096
8;3090
9;3088
10;3080
11;3144
12;3180
13;3018
14;3065
15;3178
16;3079
17;3076
18;3160
19;3090
20;3117
21;3096
22;3144
23;3105
24;3063
25;3131
26;3126
27;3106
28;3118
29;3122
30;3080
31;3085
32;3120
33;3097
34;3075
35;3085
36;3123
37;3137
38;3188
39;3071
40;3062
41;3091
42;3045
43;3076
44;3064
45;3073
46;3098
47;3100
48;3105
49;3074
50;3083
51;3196
52;3179
53;3087
54;3110
55;3149
56;3081
57;3176
58;3091
59;3105
60;3103
61;3125
62;3106
63;3049
64;3088
65;3080
66;3089
67;3087
68;3052
69;3142
70;3081
71;3069
72;3114
73;3135
74;3132
75;3068
76;3039
77;3097
78;1122
79;477
80;448
81;374
82;286
83;287
84;246
85;245
86;228
87;203
88;199
89;125
90;109
91;100
92;53
93;41
94;57
95;18
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;0;0;1;7716;7714000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;11230;1678;1;2172;8637989.932
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;150966;37344;1;12573;6904275.936
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;96125;13946;1;9469;7421749.657333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;1604931;774281;0;13500;6745354.314007
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;51608;6575;1;7631;7728127.216667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;232468;56137;0;14051;6657829.844667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;1521126;746812;0;13827;6691019.128007
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;34896;18183;1;8893;7517724.235333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;42597;4852;1;5811;8031470.888
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;64532;24577;1;7501;7749685.871334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;845143;9873;1;9873;7354440.762
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;38200;11558;1;7006;7832263.985333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;44492;6806;1;7556;7740625.830667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;352667;88488;1;13922;6679135.738667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;102089;9291;1;10168;7305277.587333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;138811;6924;1;7863;7689458.456
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;372984;14082;0;14027;6662082.174667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;113154;11241;1;11750;7041599.220667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;127408;11675;1;12159;6973429.95
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;89032;15935;1;11478;7086904.39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;1465589;718995;0;13913;6676852.696674
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;889677;213140;0;14008;6664054.493335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;301089;38140;1;14107;6648604.493333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;102053;13633;1;9645;7392418.202
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;1122532;218128;0;13906;6681024.565335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;822962;817964;1;5083;8147925.54935
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;36723;31756;0;12215;6963976.130667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;14660;2470;1;3183;8469485.18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;211865;10448;1;11123;7146103.978667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;92717;38329;1;13817;6696936.692667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;397166;144397;0;14134;6643466.951334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;176531;23337;1;12288;6951859.978
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;1620186;9445;1;9445;7425776.663333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;380547;190234;1;13930;6677191.929335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;54573;8252;1;8252;7624617.154667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;134186;60120;1;13825;6695472.613334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;352718;73961;1;13877;6686722.900667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;1636700;12596;1;12596;6900591.090666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;66879;6804;1;7810;7698292.509333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;1382678;458982;1;13844;6689912.774671
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;325964;12644;1;12854;6857590.802666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;408162;110756;0;14034;6660335.464001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;505229;26611;0;13998;6666840.334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;55128;12736;1;12736;6877256.917333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;127916;14057;0;14057;6657082.324667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;299951;34274;0;14045;6658961.022667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;2184956;13990;0;13884;6685916.06
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;87015;12417;1;12753;6874425.498
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;277139;14073;0;14073;6654415.562
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;101720;9849;1;10608;7231940.906
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;1614628;232341;1;13886;6684272.620669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;412803;13876;1;13905;6682416.744
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;88838;7485;1;8497;7583788.423333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;269523;14034;0;14017;6663749.129333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;509533;40638;0;14026;6662089.505333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;83524;5992;1;5236;8127297.381333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;849734;6686;0;6686;7885626.550667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;436882;218455;1;13907;6680855.936669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;322429;25276;0;14085;6652348.344
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;10319;3961;1;4864;8189309.567333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;435677;14039;1;13923;6679415.766
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;536357;14103;1;14002;6666248.715333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;14028;3102;1;3928;8345314.721333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;133313;12422;1;12763;6872758.801333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;1656107;10081;0;10081;7319772.847333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;174395;13915;0;13939;6676749.843333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;159758;12588;1;12896;6850591.138667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;1163229;13880;0;13885;6685750.053333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;209638;8442;1;9389;7435116.014667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;1424303;705189;0;13866;6684768.866007
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;15935;5145;1;6162;7972969.13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;421637;53142;1;13936;6677014.481334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;123026;8020;1;9001;7499785.213333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;114068;5238;1;6170;7971635.238667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;422410;204222;0;13989;6667274.668002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;131297;26410;1;14007;6665341.54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;110109;11203;0;11750;7041599.448667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;22144;10319;1;7369;7771771.419333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;1546198;13969;0;13969;6671749.519333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;53659;5306;1;6267;7955468.164
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;325610;0
