Simulation Identification;sensor.SimpleWSNNode_Random81
Round;15
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8424789
Total Number of Sensed Events by the WSN;227777
Number of Sensed Events by the WSN per Day
1;2894
2;2894
3;2910
4;2957
5;2878
6;2873
7;2925
8;2913
9;2968
10;2929
11;2888
12;3003
13;2905
14;2880
15;2921
16;2875
17;2937
18;2848
19;2910
20;2994
21;2913
22;2888
23;2967
24;2895
25;2908
26;2913
27;2897
28;2921
29;2905
30;2898
31;2998
32;2885
33;2947
34;2925
35;2947
36;2876
37;2957
38;2977
39;2905
40;2967
41;2964
42;2915
43;2954
44;2938
45;2813
46;2951
47;2929
48;2950
49;2906
50;2919
51;2900
52;2980
53;2919
54;2955
55;2906
56;2945
57;2872
58;2879
59;2984
60;2918
61;2833
62;2929
63;2911
64;2916
65;2904
66;2908
67;2990
68;2939
69;2935
70;2889
71;2883
72;2926
73;2940
74;2882
75;2933
76;2914
77;2751
78;1068
79;240
80;211
81;183
82;183
83;174
84;163
85;188
86;165
87;136
88;144
89;151
90;100
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;732046;14091;1;14091;6651415.454
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;1444962;620977;0;13940;6672940.804672
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;829779;15514;1;7411;7764740.249333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;10080;7320000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;57254;7755;1;8781;7536453.47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;63731;9156;1;10076;7320611.730667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;784802;167377;0;13818;6695995.738001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;142119;13916;0;13994;6667583.170666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;717427;288610;0;14127;6643768.340003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;58172;6837;1;7895;7684125.644667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;703817;14067;1;14067;6655415.598
