Simulation Identification;sensor.SimpleWSNNode_Random81
Round;17
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8618526
Total Number of Sensed Events by the WSN;248919
Number of Sensed Events by the WSN per Day
1;3120
2;3174
3;3146
4;3204
5;3180
6;3181
7;3219
8;3202
9;3206
10;3098
11;3213
12;3139
13;3140
14;3202
15;3230
16;3193
17;3205
18;3172
19;3195
20;3206
21;3193
22;3145
23;3205
24;3240
25;3188
26;3242
27;3131
28;3184
29;3191
30;3210
31;3173
32;3161
33;3284
34;3148
35;3228
36;3174
37;3151
38;3149
39;3101
40;3178
41;3176
42;3218
43;3233
44;3195
45;3216
46;3172
47;3177
48;3163
49;3138
50;3185
51;3229
52;3164
53;3174
54;3163
55;3139
56;3166
57;3219
58;3208
59;3120
60;3135
61;3118
62;3196
63;3183
64;3156
65;3132
66;3178
67;3203
68;3214
69;3167
70;3184
71;3211
72;3204
73;3202
74;3173
75;3162
76;3165
77;3163
78;1187
79;844
80;669
81;312
82;287
83;261
84;105
85;108
86;91
87;99
88;54
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;71423;11924;1;12397;6933761.789333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;742833;34577;1;14023;6662625.871333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;1028821;317091;0;13960;6671430.787336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;44626;10505;1;11233;7127770.303333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;766990;97779;1;13903;6682246.659334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;78665;8396;1;9359;7440116.290667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;85064;10888;1;11532;7077934.672
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;183866;77591;1;12257;6956701.120667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;299594;14108;0;14108;6648582.018667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;81776;6106;1;7155;7807463.364
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;529570;173328;0;14026;6661293.365335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;788260;379560;1;13928;6676389.30667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;96252;10883;1;11290;7118268.035333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;274969;14336;0;14015;6664080.650666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;58023;8627;1;9485;7419114.904667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;97282;12432;1;12781;6869758.741333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;239881;14164;0;14051;6658081.682666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;515732;56508;1;14020;6662994.285334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;366937;119776;1;14143;6642114.677334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;930527;111705;0;13926;6678329.770001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;465259;13924;0;13930;6678249.789333
