Simulation Identification;sensor.SimpleWSNNode_Random100
Round;16
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8701167
Total Number of Sensed Events by the WSN;250821
Number of Sensed Events by the WSN per Day
1;3164
2;3217
3;3125
4;3190
5;3189
6;3197
7;3196
8;3226
9;3150
10;3222
11;3156
12;3216
13;3123
14;3214
15;3186
16;3205
17;3166
18;3199
19;3247
20;3208
21;3186
22;3199
23;3185
24;3187
25;3176
26;3281
27;3233
28;3207
29;3183
30;3197
31;3214
32;3201
33;3166
34;3173
35;3174
36;3198
37;3139
38;3163
39;3228
40;3155
41;3169
42;3208
43;3212
44;3196
45;3179
46;3194
47;3228
48;3217
49;3227
50;3205
51;3269
52;3196
53;3239
54;3192
55;3215
56;3165
57;3248
58;3196
59;3172
60;3228
61;3178
62;3190
63;3173
64;3151
65;3255
66;3252
67;3205
68;3177
69;3185
70;3187
71;3224
72;3156
73;3155
74;3240
75;3257
76;3137
77;3155
78;1070
79;428
80;359
81;329
82;254
83;293
84;267
85;238
86;228
87;242
88;224
89;203
90;206
91;171
92;98
93;93
94;45
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;27290;1432;1;1873;8687824.741333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;129651;14425;1;11553;7074413.45
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;815304;41824;1;13902;6682749.056
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;414892;14327;1;13953;6674414.038
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;814872;14039;1;14039;6660082.432666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;219932;10316;1;11048;7158604.770667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;534645;13911;1;13924;6679249.867333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;644209;71134;0;13964;6672239.862667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;894767;869788;1;11985;6997281.272009
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;111888;16572;1;7994;7667567.234667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;1340615;7071;1;7071;7821457.574
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;843084;13966;0;13966;6672249.537333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;291196;84353;1;13198;6799827.215334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;366809;109179;0;13920;6679344.926001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;205055;11994;1;12403;6932761.369333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;665198;318841;0;13958;6671753.62067
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;407603;91821;0;13922;6679115.740667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;1245116;69696;0;13908;6681581.824
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;14425;3499;1;4375;8270812.339333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;73787;6925;0;7847;7692125.116667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;128384;57171;1;13961;6672823.640667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;30269;10283;0;11042;7159604.968667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;940598;323213;1;13855;6688894.055336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;24053;2574;1;3226;8462317.889333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;184911;26988;1;13732;6711171.405333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;163432;150001;1;8985;7501599.994002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;581807;171545;0;14002;6665304.063335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;73008;9136;1;8624;7562611.850667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;269771;50234;1;13666;6722031.929334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;81437;5601;1;6579;7903466.394
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;609672;304883;0;14030;6659837.368669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;285523;6863;1;6863;7856125.488667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;1746720;424234;0;12541;6907287.929337
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;115268;27573;1;13608;6731834.562
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;289890;13543;1;13654;6724252.075333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;77062;5082;1;6013;7997802.841333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;87440;21858;1;13189;6801702.185333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;133606;9235;1;10140;7309944.59
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;74673;7471;1;8408;7598621.840667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;702073;281357;0;13985;6667478.524669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;64420;7865;1;8862;7522952.81
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;98228;21353;1;11682;7052871.882
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;104233;46497;1;12610;6898054.351334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;725874;119337;0;14063;6655450.644668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;1756350;9989;1;9989;7335106.732666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;300454;12148;0;12148;6975260.445333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;1168741;6477;0;5571;8071461.138
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;74566;6807;1;7849;7691792.491333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;53494;8916;1;9814;7364279.837333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;77272;7344;1;8371;7604789.269333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;73787;10438;1;8885;7519104.038667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;1259127;346569;0;13895;6682087.25267
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;379658;12782;0;12782;6869589.974667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;335122;77933;0;14084;6652199.068667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;220523;9725;1;10558;7240274.983333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;279993;5008;1;4522;8246303.285333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;576711;267438;0;13964;6671062.038669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;534873;13929;1;13938;6676916.426
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;253209;13948;1;13953;6674416.312
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;142443;6312;1;7357;7773795.461333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;145547;9030;1;6511;7914779.153333
