Simulation Identification;sensor.SimpleWSNNode_Random100
Round;25
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8494970
Total Number of Sensed Events by the WSN;253892
Number of Sensed Events by the WSN per Day
1;3200
2;3109
3;3210
4;3208
5;3210
6;3207
7;3206
8;3213
9;3191
10;3186
11;3187
12;3197
13;3244
14;3206
15;3206
16;3187
17;3274
18;3192
19;3176
20;3247
21;3193
22;3221
23;3168
24;3197
25;3200
26;3190
27;3223
28;3188
29;3204
30;3183
31;3147
32;3225
33;3212
34;3217
35;3279
36;3184
37;3183
38;3236
39;3166
40;3228
41;3240
42;3206
43;3150
44;3243
45;3209
46;3209
47;3185
48;3184
49;3247
50;3155
51;3168
52;3212
53;3135
54;3138
55;3245
56;3197
57;3262
58;3193
59;3248
60;3194
61;3173
62;3242
63;3252
64;3199
65;3174
66;3239
67;3170
68;3230
69;3215
70;3233
71;3202
72;3238
73;3142
74;3247
75;3145
76;3199
77;3239
78;1408
79;1055
80;908
81;906
82;900
83;853
84;528
85;456
86;219
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;174000;12815;1;7512;7747923.11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;58666;8805;1;9767;7372113.836667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;174369;14556;0;11109;7148412.664
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;69884;4391;1;5007;8165473.654
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;284199;25040;1;12537;6910349.76
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;102021;6480;1;7068;7821961.12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;233440;42159;1;13609;6731580.379333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;61899;31968;1;12534;6910808.192
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;656627;293463;0;13977;6668739.222003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;1054087;511913;0;11890;7015261.855338
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;381614;48677;0;13897;6683541.271333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;146796;18088;1;8559;7573391.472
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;1032439;143638;0;14098;6649471.505334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;45695;6161;1;7219;7796796.367333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;24675;4199;1;4691;8218141.472667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;402878;149211;1;14018;6662771.400668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;291074;83495;1;13884;6685499.03
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;1668370;235662;1;13987;6667419.361335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;1686294;377242;1;13946;6673403.21467
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;174009;8209;1;8672;7554617.412667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;1890178;13967;1;13967;6672082.864666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;669771;126852;1;7399;7766072.221335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;153185;69652;1;13780;6702915.421334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;59884;7587;1;8634;7560954.478
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;1595874;12317;0;11410;7098259.431333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;484114;52494;1;13918;6680018.369334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;1453492;520713;0;13991;6665042.388671
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;328499;17628;0;11481;7086394.232
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;494625;14060;0;14060;6656582.306666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;175413;40851;1;13956;6673754.894
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;111663;55953;0;13960;6672997.615334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;244263;104229;1;13890;6684374.626001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;189006;31923;1;11814;7030808.462
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;18428;2764;1;3507;8415483.416
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;38129;5286;1;6331;7944801.617333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;71442;4176;1;3045;8492474.944
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;179722;7093;1;7473;7754457.442
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;203457;27223;1;11523;7079336.662
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;216552;10982;1;10341;7276434.108
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;429310;111265;0;14021;6662499.076667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;234370;10250;1;11036;7160605.166667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;89403;12650;1;12968;6838590.766667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;271909;13940;0;13959;6673416.36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;116129;24401;1;13989;6668353.594
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;458411;215191;0;14064;6654708.854002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;920608;86179;0;13843;6692316.259334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;212252;23151;1;13722;6712861.094
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;103586;13524;1;8497;7583752.189333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;76269;11233;1;6592;7901265.935333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;1064244;14082;0;14082;6652915.508
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;126574;13956;1;13978;6670249.597333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;38054;4344;1;4824;8195973.936
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;376095;30212;1;11077;7153652.061333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;252861;35404;0;13927;6678620.909333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;164943;68648;1;13923;6679088.112
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;264080;14017;1;14018;6663582.564666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;116148;18516;1;10959;7173388.904
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;1603069;12842;0;9685;7385756.281333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;99261;10152;1;8367;7605439.088
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;43788;6182;1;6010;7998296.241333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;572952;36253;0;13965;6672282.482
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;517105;14019;0;14019;6663415.886
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;38129;8441;1;9453;7424449.354
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;315858;13606;1;13706;6715585.030667
