Simulation Identification;sensor.SimpleWSNNode_Random81
Round;16
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8409141
Total Number of Sensed Events by the WSN;252498
Number of Sensed Events by the WSN per Day
1;3188
2;3202
3;3213
4;3178
5;3271
6;3220
7;3239
8;3156
9;3197
10;3236
11;3297
12;3249
13;3217
14;3212
15;3269
16;3191
17;3292
18;3185
19;3201
20;3164
21;3183
22;3216
23;3258
24;3205
25;3277
26;3185
27;3227
28;3185
29;3236
30;3224
31;3205
32;3227
33;3218
34;3184
35;3265
36;3217
37;3166
38;3290
39;3240
40;3175
41;3230
42;3159
43;3182
44;3240
45;3239
46;3196
47;3198
48;3213
49;3306
50;3231
51;3191
52;3179
53;3219
54;3278
55;3179
56;3245
57;3223
58;3172
59;3212
60;3234
61;3253
62;3189
63;3239
64;3254
65;3181
66;3209
67;3228
68;3224
69;3240
70;3267
71;3247
72;3219
73;3248
74;3193
75;3253
76;3209
77;3163
78;626
79;549
80;469
81;474
82;435
83;358
84;284
85;257
86;214
87;184
88;149
89;117
90;125
91;115
92;120
93;71
94;49
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;310325;155306;0;14049;6657568.164001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;502733;15060;1;13817;6697076.306667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;935100;445201;0;14235;6624828.794004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;434077;23741;1;13624;6729190.887333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;130641;7978;1;9005;7499118.798667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;698788;13837;1;13888;6685250.311333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;126667;16859;1;12448;6925232.179333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;66337;13766;0;13843;6692750.737333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;83493;4907;1;5906;8015637.224667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;457182;15148;0;13841;6693075.778666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;140998;57785;1;5958;8006653.290001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;87019;33825;1;14053;6657630.383333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;188687;85196;1;10523;7245655.490667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;42192;10272;1;11038;7160271.701333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;190923;7860;1;8907;7515452.84
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;282576;127153;1;14022;6662237.082001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;985040;485656;0;9066;7486086.064006
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;684685;86941;1;13866;6688478.354001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;148552;53372;1;14020;6663013.101334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;103805;10100;1;10914;7180939.4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;388963;13753;1;13826;6695584.148666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;733464;29989;0;11583;7069320.066
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;56731;5433;1;6425;7929134.068667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;156478;26841;1;9501;7416338.954
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;240461;99158;1;14001;6665905.052001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;499517;206117;1;13959;6672263.298002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;182504;13864;1;13917;6680416.816
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;82361;34811;1;13772;6704457.800667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;407116;169061;1;13830;6693985.634001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;32074;3627;1;4519;8246811.571333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;706150;206600;1;13863;6688260.400002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;111282;46969;1;8252;7624384.852667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;99522;7607;1;8209;7631787.691333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;501084;16791;1;9610;7398232.587333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;892647;334895;0;14116;6645323.963336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;151196;15665;1;13923;6679406.01
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;141173;4746;1;5780;8036638.190667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;191056;14061;1;14042;6659582.300667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;359633;96488;0;14099;6649587.738667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;115617;55008;1;13942;6676003.285334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;526162;27960;1;14043;6659332.24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;325618;14001;1;14024;6662582.660666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;332962;13684;1;13769;6705084.562666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;41765;11843;1;12370;6938262.275333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;95252;6255;1;7288;7785295.803333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;1462393;8558;1;8558;7573615.318667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;748044;75149;0;12725;6878715.772667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;26014;5966;1;6650;7891630.870667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;305618;13826;1;13883;6686083.710666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;53372;5556;1;6555;7907466.664
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;499374;500470;1;6256;7954330.513342
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;22995;6098;1;7171;7804796.745333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;453823;28110;0;14121;6646331.34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;131982;5895;1;6930;7844964.63
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;20851;3121;1;3574;8404314.607333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;595170;13974;1;13940;6676582.822666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;73806;8351;1;9333;7444449.894
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;934460;27543;1;13841;6693001.408667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;1199766;13996;1;14013;6664416.024
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;124384;12734;1;7268;7788590.262667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;1325760;14598;0;14213;6631079.078666
