Simulation Identification;sensor.SimpleWSNNode_Random64
Round;16
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8279108
Total Number of Sensed Events by the WSN;222114
Number of Sensed Events by the WSN per Day
1;2846
2;2819
3;2818
4;2823
5;2864
6;2811
7;2825
8;2791
9;2842
10;2792
11;2801
12;2833
13;2793
14;2828
15;2845
16;2819
17;2822
18;2817
19;2844
20;2860
21;2839
22;2796
23;2891
24;2822
25;2811
26;2827
27;2740
28;2833
29;2850
30;2893
31;2821
32;2876
33;2778
34;2810
35;2797
36;2876
37;2810
38;2854
39;2823
40;2828
41;2794
42;2806
43;2851
44;2828
45;2870
46;2818
47;2857
48;2834
49;2801
50;2809
51;2833
52;2839
53;2800
54;2835
55;2802
56;2764
57;2856
58;2803
59;2834
60;2799
61;2885
62;2863
63;2775
64;2844
65;2845
66;2835
67;2835
68;2790
69;2840
70;2806
71;2833
72;2817
73;2877
74;2828
75;2832
76;2818
77;2794
78;963
79;549
80;408
81;360
82;354
83;367
84;365
85;384
86;181
87;115
88;119
89;66
90;41
91;55
92;53
93;46
94;51
95;19
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;262104;82310;1;14060;6656172.806667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;276286;80901;0;13955;6673681.260667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;285065;11376;0;10059;7323431.744
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;248293;14028;0;14045;6659082.498666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;222575;16648;1;5744;8042566.778667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;776216;56037;1;13973;6670830.444667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;1;8337;7610500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;174342;27936;0;13967;6671999.050667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;305707;13127;1;12550;6908254.571333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;648761;79125;1;9571;7404358.583334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;0;0;1;5990;8001666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;776694;14054;1;14054;6657582.342666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;776862;14023;0;14023;6662749.195333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;223744;4103;1;4583;8236142.048667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;110087;32861;1;12745;6875636.167333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;262123;14033;1;14050;6658249.135333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;440873;13946;0;13975;6670749.657333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;276011;13910;1;13954;6674249.873333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;845559;346415;1;14033;6659088.17667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;538647;262311;0;14079;6651926.134002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;279921;205843;1;5047;8157598.275337
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;223045;4802;1;5286;8118971.188
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;748878;13954;1;13961;6673082.942666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;1;5811;8031500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;383339;192526;1;9731;7377011.510668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;53258;26360;1;12807;6865341.84
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;331490;138040;1;13836;6693171.760001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;27936;13969;1;13969;6671749.519333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;256311;13864;1;13887;6685416.816
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;28507;7337;1;8374;7604289.311333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;868827;69554;1;13517;6746749.342667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;664857;14066;1;14066;6655582.270666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;402485;13932;0;13941;6676416.408
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;7372;7771333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;365539;9768;1;9768;7371941.392
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;441667;13835;1;13899;6683416.99
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;64872;13322;1;10666;7222253.401333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;345394;13765;1;13854;6690917.41
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;333008;13212;1;13212;6797920.728
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;508291;374020;0;13549;6739589.213337
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;13322;3504;1;4340;8276645.642667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;762823;276322;1;14011;6663175.401336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;398057;200796;0;8270;7620461.890669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;8886;7519000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;338673;147474;0;13968;6671115.156001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;206528;12824;1;13131;6811423.056
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;372168;179609;1;13995;6666422.346001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;496656;248232;1;13931;6676677.274669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;8483;7586166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;0;0;1;6141;7976500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;468706;234345;1;13911;6680093.930002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;74806;7221;1;8280;7619956.674
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;175058;39580;1;13220;6796429.186667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;402438;13977;0;13977;6670416.138
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;26196;13678;0;13678;6720251.265333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;128999;21286;0;13998;6666872.284
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;0;0;1;12194;6967666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;0;0;1;5668;8055333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;678067;14118;0;14118;6646915.292
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;440710;206528;1;14095;6649594.165335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;136453;68258;0;14112;6647590.452
