Simulation Identification;sensor.SimpleWSNNode_Random100
Round;27
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8354386
Total Number of Sensed Events by the WSN;256180
Number of Sensed Events by the WSN per Day
1;3233
2;3247
3;3276
4;3226
5;3213
6;3228
7;3175
8;3196
9;3188
10;3201
11;3252
12;3212
13;3193
14;3212
15;3248
16;3211
17;3207
18;3178
19;3256
20;3234
21;3281
22;3169
23;3214
24;3174
25;3214
26;3174
27;3233
28;3243
29;3241
30;3256
31;3237
32;3193
33;3216
34;3193
35;3210
36;3212
37;3256
38;3190
39;3272
40;3251
41;3208
42;3179
43;3219
44;3259
45;3282
46;3239
47;3270
48;3217
49;3211
50;3218
51;3250
52;3219
53;3259
54;3163
55;3207
56;3293
57;3217
58;3258
59;3185
60;3155
61;3212
62;3139
63;3233
64;3262
65;3175
66;3251
67;3219
68;3228
69;3243
70;3242
71;3270
72;3275
73;3246
74;3261
75;3237
76;3237
77;3240
78;2363
79;1906
80;1299
81;399
82;322
83;338
84;372
85;285
86;195
87;63
88;73
89;89
90;60
91;62
92;61
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;195884;26483;1;12126;6978841.102
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;410769;139800;1;13876;6686494.533334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;92093;6403;1;6863;7856128.248667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;142502;57185;1;13645;6725490.223334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;223883;12862;1;11260;7123256.161333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;62285;4439;1;4947;8175473.366
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;19014;5419;1;4559;8240134.152666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;1491881;69661;0;13953;6674082.034
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;323666;47367;1;10269;7288215.798
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;103671;38548;1;9467;7421935.378667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;1716108;591784;0;13835;6690615.962672
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;56270;19648;0;8467;7588715.445333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;101531;17089;1;12664;6889230.799333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;417027;27817;0;13956;6673833.098
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;183483;14833;1;11850;7024911.002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;2121148;169233;1;13910;6680651.268668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;147711;29160;1;8465;7588991.706667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;377769;35217;1;13908;6681788.698
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;466908;78517;0;14035;6660362.231334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;70515;29829;1;12092;6984487.692667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;74342;4574;1;5354;8107639.222667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;606444;13939;1;13928;6678583.032666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;150752;42048;1;13967;6671914.378667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;1342643;13973;0;13973;6671082.828666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;42315;5480;1;6365;7939133.786667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;480516;14069;1;14069;6655082.252666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;1262221;133454;1;7960;7672532.609334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;209751;14030;0;14030;6661582.486666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;49310;12486;1;12601;6899758.417333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;193243;13131;1;12609;6898421.214
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;373911;13876;0;13876;6687250.077333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;498926;54070;0;13976;6670342.246667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;1165449;273479;1;9513;7412859.126002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;1309826;802062;0;13275;6782687.628008
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;58477;7097;1;7659;7723457.418
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;198044;84956;1;14038;6659823.597334
