Simulation Identification;sensor.SimpleWSNNode_Random81
Round;6
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8794677
Total Number of Sensed Events by the WSN;195823
Number of Sensed Events by the WSN per Day
1;2481
2;2518
3;2447
4;2517
5;2494
6;2516
7;2487
8;2479
9;2446
10;2479
11;2514
12;2474
13;2522
14;2519
15;2520
16;2492
17;2481
18;2432
19;2533
20;2504
21;2513
22;2524
23;2534
24;2507
25;2533
26;2492
27;2512
28;2512
29;2446
30;2494
31;2492
32;2469
33;2535
34;2589
35;2414
36;2521
37;2531
38;2543
39;2515
40;2522
41;2538
42;2466
43;2546
44;2490
45;2520
46;2479
47;2443
48;2479
49;2520
50;2554
51;2483
52;2512
53;2500
54;2477
55;2436
56;2438
57;2423
58;2479
59;2573
60;2517
61;2464
62;2537
63;2481
64;2506
65;2553
66;2513
67;2562
68;2533
69;2567
70;2522
71;2451
72;2459
73;2492
74;2548
75;2448
76;2484
77;2502
78;712
79;287
80;302
81;290
82;218
83;283
84;216
85;155
86;119
87;126
88;154
89;112
90;49
91;52
92;50
93;49
94;46
95;47
96;8
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;677787;14577;1;10486;7252245.871333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;1027483;135864;0;13952;6673851.482668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;278078;80049;1;13949;6674686.372667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;173424;9118;1;9985;7335778.625333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;271797;13913;1;13931;6678083.188666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;1286417;10419;1;10415;7264104.152667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;450912;62147;1;13981;6669460.451334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;845998;41903;0;14108;6648415.248667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;138523;6763;0;7802;7699626.088667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;0;0;1;8329;7611833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;0;0;1;13393;6767833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;1124393;520310;0;14026;6659211.473338
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;0;0;1;4995;8167500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;107412;11693;1;7335;7777429.842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;108242;10863;1;11582;7069601.488667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;1260013;14089;0;13977;6670415.466
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;667076;641826;0;10844;7188815.710673
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;674623;4617;1;4617;8230472.298
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;42579;5993;1;6971;7838130.708667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;0;0;0;10003;7332833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;493896;108035;1;13954;6673685.123334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;1314745;630982;0;12463;6919047.441339
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;1;11608;7065333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;12259;2274;1;2929;8511819.689333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;220847;76361;1;14033;6660708.500667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;104239;8102;1;9073;7487784.721333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;8522;7579666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;24996;4095;0;4621;8229808.763333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;6567;7905500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;4320;8280000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;40390;8182;1;9102;7482950.908
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;1195171;576718;0;13938;6673539.692005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;332756;66061;1;13961;6672770.300667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;13265;6789166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;110739;8366;1;9398;7433616.470667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;5736;8044000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;1617743;14349;0;13984;6669247.239333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;171511;11031;1;11631;7061433.814
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;6945;7842500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;9832;7361333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;11802;7033000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;9765;7372500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;419084;90308;0;13949;6674624.818667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;51335;5442;1;6490;7918300.681333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;212998;92688;0;14152;6640777.205334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;1092811;180357;0;14005;6664751.191335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;83104;11265;1;9028;7495265.743333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;1450572;14032;1;14032;6661249.141333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;145570;52504;1;13939;6676518.309334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;47300;11755;1;12222;6962929.47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;89958;6978;1;8015;7664124.798667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;0;0;1;8994;7501000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;191373;19974;1;9993;7334380.156
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;1209269;13874;1;13896;6683916.756
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;70798;12201;1;12645;6892426.794
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;0;0;1;2668;8555333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;105899;7260;1;8266;7622289.773333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;119726;32127;1;12600;6899807.238
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;0;0;1;6191;7968166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;241582;120826;1;13881;6685775.044001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;0;0;1;1465;8755833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;111578;7527;1;8602;7566288.171333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;1244291;604419;0;13974;6667373.486006
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;332812;166364;1;13967;6671168.482668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;106219;12886;1;13172;6804589.350667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;50860;8195;1;9154;7474284.163333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;229853;13954;0;13959;6673416.276
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;0;0;1;12754;6874333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;13539;994;1;1346;8775660.702667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;61124;3884;1;4742;8209643.362667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;75970;7029;1;8126;7645624.492667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;999827;134609;1;13816;6696525.679334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;129250;26295;1;12548;6908508.896667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;1825556;14100;1;13956;6673915.4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;271742;13968;1;13971;6671416.192
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;348937;48151;1;13992;6667711.094
