Simulation Identification;sensor.SimpleWSNNode_Random100
Round;15
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8763970
Total Number of Sensed Events by the WSN;241067
Number of Sensed Events by the WSN per Day
1;3073
2;3127
3;3067
4;3118
5;3103
6;3086
7;3074
8;3081
9;3123
10;3123
11;3101
12;3109
13;3100
14;3140
15;3117
16;3116
17;3063
18;3091
19;3066
20;3079
21;3148
22;3051
23;3110
24;3072
25;3033
26;3106
27;3055
28;3126
29;3052
30;3104
31;3085
32;3117
33;3131
34;3131
35;3100
36;3092
37;3089
38;3114
39;3120
40;3158
41;3089
42;3107
43;3064
44;3091
45;3131
46;3105
47;3145
48;3070
49;3110
50;3046
51;3081
52;3022
53;3080
54;3065
55;3092
56;3116
57;3098
58;3039
59;3067
60;3136
61;3105
62;3102
63;3061
64;3110
65;3171
66;3118
67;3122
68;3134
69;3042
70;3003
71;3050
72;3068
73;3113
74;3118
75;3104
76;3106
77;3104
78;714
79;343
80;305
81;314
82;239
83;98
84;123
85;96
86;99
87;86
88;102
89;105
90;94
91;13
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;84953;12559;1;9171;7471424.646
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;97883;29703;1;10705;7215655.115333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;1126789;547039;1;7221;7793217.766008
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1700134;28011;0;13952;6674498.600667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;72289;5594;1;6639;7893466.436
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;103461;28031;1;9309;7448331.814
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;1538745;575284;0;12162;6969548.296005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;175818;34698;1;13108;6815125.145333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;189156;8220;1;9182;7469617.346667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;53947;6568;1;7579;7736793.925333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;928626;13938;0;13948;6675249.705333
