Simulation Identification;sensor.SimpleWSNNode_Random64
Round;21
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8406280
Total Number of Sensed Events by the WSN;225460
Number of Sensed Events by the WSN per Day
1;2936
2;2912
3;2898
4;2885
5;2926
6;2941
7;2908
8;2853
9;2841
10;2854
11;2906
12;2917
13;2908
14;2815
15;2876
16;2883
17;2853
18;2852
19;2881
20;2893
21;2886
22;2783
23;2881
24;2861
25;2955
26;2894
27;2878
28;2842
29;2885
30;2879
31;2860
32;2874
33;2887
34;2910
35;2883
36;2864
37;2873
38;2835
39;2860
40;2877
41;2848
42;2875
43;2843
44;2888
45;2916
46;2902
47;2880
48;2931
49;2871
50;2872
51;2806
52;2830
53;2895
54;2860
55;2843
56;2827
57;2902
58;2873
59;2819
60;2911
61;2852
62;2850
63;2900
64;2887
65;2872
66;2914
67;2839
68;2818
69;2920
70;2893
71;2934
72;2870
73;2855
74;2920
75;2900
76;2895
77;2866
78;886
79;406
80;385
81;267
82;239
83;224
84;235
85;227
86;193
87;186
88;156
89;117
90;86
91;94
92;43
93;48
94;45
95;41
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;27974;13939;1;13964;6672583.032666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;567573;13834;1;13873;6687750.329333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;125773;34737;1;5073;8154291.578001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;609417;283760;0;13940;6674964.106669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;216911;64909;1;13076;6820277.212667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;292275;125451;0;14090;6650913.960668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;730446;27899;1;13900;6683165.939333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;358124;60613;0;13999;6666469.655334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;669931;4878;1;4878;8186970.732
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;35347;7133;1;8198;7633623.868667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;27192;11856;1;9462;7422928.864
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;142874;4243;1;5219;8130141.208667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;507027;181270;1;13823;6695079.046668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;399889;143858;0;14036;6659803.518668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;33999;4604;1;5594;8067639.042667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;486552;28172;0;14180;6636497.634667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;268783;13037;1;13276;6787255.111333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;70695;4994;1;6020;7996636.702667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;320320;265617;0;9879;7351906.298002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;348834;153674;1;13898;6682744.622668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;85103;13977;0;13972;6671249.471333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;217755;66547;0;14052;6657600.718
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;577640;8852;1;8852;7524613.554667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;255258;21297;0;14200;6633205.551333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;567451;13935;1;13948;6675249.723333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;126481;38647;1;13990;6668101.451333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;363228;13829;1;13868;6688583.692667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;107102;27974;0;14035;6660665.489333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;224924;14050;1;14021;6663082.366666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;11856;2989;1;3567;8405482.066
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;562485;255738;1;13971;6669965.572002
