Simulation Identification;sensor.SimpleWSNNode_Random64
Round;29
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8277812
Total Number of Sensed Events by the WSN;18884
Number of Sensed Events by the WSN per Day
1;216
2;209
3;223
4;210
5;232
6;220
7;246
8;220
9;218
10;217
11;236
12;214
13;222
14;203
15;202
16;211
17;226
18;214
19;237
20;239
21;224
22;229
23;216
24;219
25;212
26;231
27;207
28;215
29;212
30;203
31;196
32;194
33;225
34;209
35;208
36;197
37;239
38;218
39;212
40;211
41;195
42;218
43;205
44;211
45;227
46;214
47;201
48;236
49;216
50;219
51;195
52;195
53;233
54;236
55;229
56;215
57;225
58;214
59;185
60;202
61;194
62;221
63;212
64;213
65;212
66;202
67;213
68;212
69;192
70;208
71;180
72;214
73;236
74;234
75;203
76;203
77;225
78;208
79;194
80;205
81;229
82;226
83;188
84;244
85;198
86;173
87;143
88;56
89;63
90;61
91;67
92;73
93;19
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;0;0;1;10199;7300166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;0;0;1;8780;7536666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;39334;16423;1;9016;7497234.795333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;5032;8161333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;4344;8276000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;0;0;1;6998;7833666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;1;13960;6673333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;0;0;1;6734;7877666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;1;9415;7430833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;0;0;1;6047;7992166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;0;0;1;12736;6877333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;0;0;1;12926;6845666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;0;0;1;14097;6650500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;12040;6993333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;0;0;0;13986;6669000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;0;0;1;13870;6688333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;0;0;1;13889;6685166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;0;0;1;13458;6757000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;0;0;1;14150;6641666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;0;0;1;4390;8268333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;12846;6859000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;0;0;1;14067;6655500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;0;13791;6701500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;1;5741;8043166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;0;0;1;6929;7845166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;0;0;1;13978;6670333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;21958;25868;0;9672;7387844.792
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;0;0;0;14077;6653833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;14062;6656333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;11141;7143166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;12686;6885666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;10943;7176166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;0;0;1;14159;6640166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;13941;6676500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;1;14075;6654166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;13688;6718666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;14024;6662666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;42291;6414;1;6188;7968628.182667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;14060;6656666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;13521;6746500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;16423;7407;1;7618;7730288.891333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;10217;7297166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;0;0;1;12944;6842666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;14149;6641833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;0;0;1;9902;7349666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;13970;6671666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;0;0;1;11744;7042666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;13933;6677833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;13983;6669500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;0;0;1;12970;6838333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;0;0;1;10802;7199666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;0;0;0;14016;6664000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;0;0;1;13878;6687000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;0;0;1;9794;7367666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;0;0;1;7091;7818166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;0;0;1;10025;7329166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;0;0;1;11700;7050000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;0;0;1;13981;6669833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;0;0;0;14095;6650833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;0;0;1;10583;7236166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;0;0;1;14020;6663333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;0;0;0;14098;6650333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;0;0;1;5934;8011000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;0;0;0;14019;6663500
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;311739;0
