Simulation Identification;sensor.SimpleWSNNode_Random49
Round;12
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8508372
Total Number of Sensed Events by the WSN;73471
Number of Sensed Events by the WSN per Day
1;930
2;920
3;982
4;927
5;917
6;915
7;949
8;876
9;927
10;962
11;891
12;922
13;896
14;936
15;926
16;905
17;933
18;948
19;921
20;928
21;900
22;972
23;945
24;900
25;950
26;906
27;987
28;911
29;914
30;926
31;911
32;946
33;911
34;918
35;924
36;943
37;939
38;910
39;909
40;914
41;929
42;867
43;943
44;946
45;982
46;918
47;938
48;901
49;990
50;925
51;1004
52;952
53;893
54;980
55;883
56;923
57;921
58;905
59;923
60;922
61;934
62;893
63;962
64;872
65;937
66;924
67;939
68;1017
69;996
70;944
71;902
72;909
73;943
74;939
75;936
76;939
77;907
78;392
79;184
80;188
81;160
82;96
83;98
84;93
85;101
86;125
87;100
88;113
89;76
90;70
91;85
92;5
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;0;0;1;14046;6659000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;0;0;1;14121;6646500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;78118;18610;1;13396;6767221.673333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;162573;32806;1;6793;7867636.497334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;5705;8049166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;0;0;1;12079;6986833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;0;13926;6679000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;0;0;1;14071;6654833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;1;7060;7823333.333333
