Simulation Identification;sensor.SimpleWSNNode_Random100
Round;2
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8371225
Total Number of Sensed Events by the WSN;253628
Number of Sensed Events by the WSN per Day
1;3271
2;3216
3;3276
4;3235
5;3243
6;3252
7;3249
8;3226
9;3196
10;3225
11;3242
12;3224
13;3279
14;3263
15;3246
16;3201
17;3213
18;3248
19;3256
20;3243
21;3264
22;3212
23;3244
24;3260
25;3248
26;3276
27;3237
28;3225
29;3267
30;3216
31;3227
32;3338
33;3269
34;3227
35;3204
36;3283
37;3229
38;3264
39;3253
40;3220
41;3256
42;3208
43;3211
44;3196
45;3276
46;3206
47;3222
48;3288
49;3277
50;3306
51;3282
52;3219
53;3160
54;3228
55;3274
56;3244
57;3283
58;3214
59;3220
60;3218
61;3260
62;3275
63;3281
64;3235
65;3321
66;3246
67;3261
68;3204
69;3297
70;3227
71;3265
72;3248
73;3195
74;3247
75;3269
76;3286
77;3207
78;1079
79;493
80;359
81;302
82;259
83;220
84;220
85;184
86;143
87;126
88;131
89;125
90;80
91;28
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;49082;4819;1;5281;8119804.419333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;1088535;182318;1;13968;6670906.092002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;880004;170079;1;7740;7708979.526002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;308514;154073;0;14033;6660242.228668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;136244;14105;0;14105;6649082.036667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;134522;5639;1;6551;7908132.832667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;175017;21667;1;12337;6943703.331333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;476691;168366;0;14075;6653156.470668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;297328;74427;0;13988;6668220.104667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;99345;19156;1;9444;7425885.064
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;761313;28306;0;14202;6632830.164
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;263379;39975;1;14060;6656426.816667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;69950;6157;1;7141;7809796.391333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;201135;28278;1;10911;7181330.332
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;142426;32631;1;9900;7349804.214
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;190829;11391;1;7715;7714098.320667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;1230353;633975;0;12621;6892696.150006
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;105912;8115;1;9062;7489617.976667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;1091767;7177;1;7177;7803790.271333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;63322;6398;1;7425;7762461.612
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;25094;4534;1;5364;8105972.796
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;1186734;565326;0;13929;6675108.044005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;295829;13703;1;13017;6830417.782
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;313188;23578;0;14013;6664358.532
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;1101390;312829;0;14139;6641623.026003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;121916;10224;1;10361;7273105.322667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;87928;7844;1;8345;7609119.602667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;256061;14219;0;14023;6662748.019333
