Simulation Identification;sensor.SimpleWSNNode_Random64
Round;12
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8298267
Total Number of Sensed Events by the WSN;138065
Number of Sensed Events by the WSN per Day
1;1730
2;1738
3;1761
4;1699
5;1777
6;1777
7;1757
8;1734
9;1751
10;1782
11;1755
12;1728
13;1774
14;1735
15;1752
16;1713
17;1800
18;1710
19;1709
20;1739
21;1744
22;1759
23;1767
24;1739
25;1737
26;1736
27;1798
28;1733
29;1718
30;1763
31;1768
32;1717
33;1741
34;1743
35;1764
36;1758
37;1777
38;1788
39;1762
40;1766
41;1711
42;1826
43;1749
44;1745
45;1784
46;1775
47;1764
48;1722
49;1754
50;1723
51;1774
52;1689
53;1733
54;1740
55;1785
56;1763
57;1799
58;1787
59;1711
60;1684
61;1731
62;1654
63;1789
64;1740
65;1751
66;1725
67;1806
68;1754
69;1817
70;1723
71;1809
72;1746
73;1765
74;1786
75;1761
76;1725
77;1763
78;396
79;234
80;235
81;238
82;244
83;248
84;251
85;239
86;245
87;143
88;120
89;77
90;90
91;77
92;82
93;93
94;85
95;105
96;1
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;107457;34778;1;13836;6693791.332
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;29827;4080;1;4999;8166808.853333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;175592;59387;1;12288;6951643.678
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;13793;6701166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;13918;6680333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;359920;9388;1;4748;8208610.338667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;1;13791;6701500
