Simulation Identification;sensor.SimpleWSNNode_Random64
Round;28
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8739463
Total Number of Sensed Events by the WSN;204955
Number of Sensed Events by the WSN per Day
1;2612
2;2632
3;2612
4;2541
5;2587
6;2653
7;2627
8;2567
9;2534
10;2611
11;2592
12;2594
13;2581
14;2544
15;2661
16;2595
17;2592
18;2607
19;2608
20;2648
21;2606
22;2550
23;2578
24;2586
25;2572
26;2607
27;2586
28;2593
29;2565
30;2592
31;2607
32;2628
33;2608
34;2571
35;2598
36;2601
37;2592
38;2605
39;2631
40;2562
41;2555
42;2563
43;2658
44;2577
45;2545
46;2625
47;2562
48;2535
49;2593
50;2604
51;2622
52;2616
53;2656
54;2588
55;2618
56;2568
57;2568
58;2623
59;2562
60;2569
61;2579
62;2537
63;2583
64;2569
65;2577
66;2610
67;2564
68;2586
69;2566
70;2591
71;2643
72;2608
73;2605
74;2605
75;2667
76;2625
77;2398
78;1071
79;753
80;524
81;515
82;428
83;467
84;448
85;332
86;271
87;234
88;76
89;69
90;69
91;54
92;74
93;14
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;275744;50771;0;13920;6679695.374
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;13985;1417;1;1693;8717824.831333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;605454;289222;1;13929;6676764.668003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;412463;13897;0;13944;6675916.618
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;10974;7171000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;440353;178222;1;14045;6658097.334668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;1;14071;6654833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;104027;37901;1;13969;6671605.927333
