Simulation Identification;sensor.SimpleWSNNode_Random49
Round;13
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8277097
Total Number of Sensed Events by the WSN;38616
Number of Sensed Events by the WSN per Day
1;487
2;506
3;493
4;475
5;495
6;502
7;465
8;507
9;478
10;461
11;510
12;500
13;515
14;478
15;471
16;488
17;527
18;492
19;488
20;481
21;473
22;457
23;455
24;462
25;517
26;474
27;527
28;461
29;484
30;506
31;478
32;475
33;511
34;483
35;481
36;505
37;466
38;483
39;483
40;499
41;487
42;476
43;452
44;480
45;502
46;433
47;463
48;502
49;459
50;490
51;480
52;474
53;516
54;459
55;486
56;502
57;498
58;492
59;468
60;463
61;507
62;473
63;487
64;487
65;485
66;483
67;479
68;484
69;479
70;501
71;521
72;512
73;507
74;475
75;466
76;463
77;466
78;182
79;144
80;121
81;133
82;145
83;139
84;134
85;112
86;118
87;32
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;0;0;1;11608;7065333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;0;0;1;14080;6653333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;0;0;1;8250;7625000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;0;0;1;5533;8077833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;0;0;1;13874;6687666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;200420;103099;0;14037;6659881.406001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;0;0;0;13799;6700166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;0;0;1;8557;7573833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;0;0;1;13394;6767666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;0;0;1;13391;6768166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;86232;24167;1;9841;7359688.331333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;0;0;1;13899;6683500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;0;0;1;7503;7749500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;13930;6678333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;0;0;1;11804;7032666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;0;0;1;12381;6936500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;178323;47615;1;13896;6683714.31
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;0;0;1;14086;6652333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;178332;13832;1;13886;6685583.674667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;0;0;1;5946;8009000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;10145;7309166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;43266;5807;1;6893;7851131.824667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;1;7560;7740000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;1;13915;6680833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;0;0;1;13804;6699333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;9492;3489;1;4370;8271645.732667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;4474;8254333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;212227;13711;1;13798;6700251.067333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;7911;7681500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;8358;7607000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;9356;7440666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;14073;6654500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;43070;9492;1;7101;7816443.048
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;12964;6839333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;100792;9607;1;10466;7255609.024667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;112062;10529;1;10529;7245103.492667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;0;13946;6675666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;14005;6665833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;13233;6794500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;13911;6681500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;14059;6656833.333333
