Simulation Identification;sensor.SimpleWSNNode_Random64
Round;1
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8365808
Total Number of Sensed Events by the WSN;220111
Number of Sensed Events by the WSN per Day
1;2803
2;2850
3;2863
4;2836
5;2797
6;2837
7;2890
8;2850
9;2805
10;2876
11;2788
12;2827
13;2818
14;2838
15;2848
16;2769
17;2841
18;2834
19;2817
20;2851
21;2918
22;2791
23;2827
24;2794
25;2815
26;2803
27;2812
28;2880
29;2774
30;2776
31;2843
32;2862
33;2817
34;2840
35;2836
36;2856
37;2790
38;2842
39;2922
40;2810
41;2823
42;2859
43;2798
44;2872
45;2868
46;2829
47;2763
48;2910
49;2776
50;2809
51;2790
52;2819
53;2765
54;2829
55;2858
56;2778
57;2836
58;2858
59;2772
60;2805
61;2795
62;2845
63;2807
64;2825
65;2829
66;2810
67;2833
68;2819
69;2868
70;2793
71;2798
72;2847
73;2749
74;2835
75;2784
76;2881
77;2889
78;686
79;338
80;296
81;296
82;266
83;224
84;137
85;108
86;90
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;459733;170199;1;13874;6686645.472668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;435185;202576;1;13934;6676451.210668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;603806;20278;1;12530;6911544.998667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;481162;14097;0;14029;6661748.751333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;38802;5429;0;6413;7931134.092667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;25155;3784;1;4658;8223643.962667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;13841;7218;1;4511;8248123.358667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;73844;5093;1;6082;7986302.775333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;363170;56038;0;14018;6663330.438667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;534699;259307;1;12766;6870777.491336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;105183;6946;1;8002;7666291.657333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;276681;30024;0;13884;6685819.856
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;538415;10537;0;10537;7243770.111333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;6684;7886000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;171767;38878;1;9564;7405766.732
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;0;0;1;4578;8237000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;202698;13987;0;13997;6667082.744666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;154250;62413;1;13021;6829458.855334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;404912;104565;0;14070;6654372.610001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;308366;8249;1;9245;7459117.172667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;37778;6453;1;7478;7753627.948667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;73529;9192;1;6414;7930944.848
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;282699;279323;1;9479;7418490.728669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;104482;7647;1;8663;7556120.784667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;103676;18741;1;9385;7435720.887333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;593910;297073;0;14016;6662217.562003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;292903;22624;1;13097;6817030.922667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;323779;322164;1;11240;7124733.68267
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;55002;13953;1;13970;6671582.948666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;341218;145596;0;13926;6678126.424001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;16161;3869;1;4773;8204476.786
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;311116;13948;1;13961;6673082.978666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;599799;12855;1;12855;6857422.87
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;110174;55002;1;13903;6682503.321334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;76705;6016;1;7071;7821463.904
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;202644;14030;0;14030;6661582.486666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;22624;9844;1;10652;7224607.602667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;311104;13960;0;13974;6670916.24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;12234;6961000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;7218;3553;1;4380;8269978.682
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;79478;3243;1;4033;8327813.875333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;351204;13979;0;13979;6670082.792667
