Simulation Identification;sensor.SimpleWSNNode_Random100
Round;24
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8352808
Total Number of Sensed Events by the WSN;252093
Number of Sensed Events by the WSN per Day
1;3250
2;3293
3;3280
4;3173
5;3241
6;3262
7;3230
8;3238
9;3231
10;3208
11;3268
12;3307
13;3252
14;3238
15;3243
16;3238
17;3252
18;3278
19;3266
20;3279
21;3248
22;3260
23;3320
24;3302
25;3260
26;3273
27;3270
28;3229
29;3262
30;3292
31;3169
32;3252
33;3193
34;3248
35;3236
36;3266
37;3248
38;3280
39;3285
40;3154
41;3226
42;3316
43;3329
44;3216
45;3252
46;3280
47;3198
48;3220
49;3195
50;3227
51;3204
52;3230
53;3239
54;3328
55;3228
56;3236
57;3254
58;3194
59;3269
60;3214
61;3289
62;3267
63;3255
64;3260
65;3213
66;3296
67;3224
68;3272
69;3237
70;3223
71;3309
72;3249
73;3221
74;3251
75;3276
76;3322
77;3296
78;1260
79;246
80;154
81;44
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;135643;25083;1;11200;7133182.835333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;141932;11524;1;12082;6986264.189333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;562304;63306;0;13813;6697453.497334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;345139;13290;1;13299;6783420.26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;13181;5217;1;6244;7959302.031333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;46793;9206;1;10074;7320944.764
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;60748;6158;1;7076;7820629.718667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;299948;14040;0;13989;6668415.76
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;258934;8946;1;9317;7447112.990667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;994105;56976;1;13778;6703324.810667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;321052;49677;1;13885;6685535.271334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;544334;27432;1;13860;6689835.408
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;165127;17616;1;9872;7354560.970667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;322122;11051;1;11686;7052267.027333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;272034;79959;0;13956;6673520.246
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;62418;4488;1;5383;8102806.405333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;1083453;342042;0;13908;6679947.748003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;195172;94778;1;9186;7468431.332001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;725408;274416;1;14052;6656353.504002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;126478;4214;1;5146;8142308.049333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;293289;27900;1;14147;6641999.266667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;133305;6147;1;7208;7798629.784667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;387504;7755;1;8759;7540120.136667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;397475;6990;1;7948;7675291.393333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;383215;149919;0;14064;6655100.486001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;382282;29246;1;9372;7437824.524
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;175825;12276;1;12675;6887426.344
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;12333;3843;1;4692;8217976.942
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;156315;10923;1;11457;7090434.462
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;714875;13801;1;13801;6699750.527333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;1101735;1101110;1;12321;6939893.340011
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;494837;232106;1;12443;6924774.030669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;74481;8744;1;9726;7378947.536
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;145293;14004;1;13946;6675582.642667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;349007;43252;1;13852;6691073.821333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;765309;27092;0;13959;6673337.448
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;336164;13875;1;13918;6680250.083333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;765348;13872;1;13931;6678083.434666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;224963;29770;1;13939;6676654.713333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;321154;13837;1;13894;6684250.311333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;127586;3106;1;3888;8351981.364
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;411331;205725;1;13768;6704098.983335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;373208;137689;1;13697;6716340.532668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;629570;308701;1;13862;6687814.460669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;383681;13954;1;13954;6674249.609333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;112114;6683;1;7446;7758959.902
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;20706;3867;1;4730;8211643.464667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;837384;13810;0;13810;6698250.473333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;397252;14076;0;14056;6657248.877333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;369415;27856;0;13956;6673832.864
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;98788;5810;1;6737;7877131.806667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;20567;4006;1;4890;8184975.964
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;155569;11669;1;12184;6969263.319333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;372298;14199;1;7232;7794581.472667
