Simulation Identification;sensor.SimpleWSNNode_Random100
Round;19
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8562835
Total Number of Sensed Events by the WSN;247056
Number of Sensed Events by the WSN per Day
1;3140
2;3165
3;3221
4;3098
5;3206
6;3155
7;3153
8;3149
9;3246
10;3180
11;3166
12;3212
13;3258
14;3170
15;3156
16;3201
17;3172
18;3175
19;3174
20;3130
21;3177
22;3169
23;3206
24;3209
25;3180
26;3187
27;3244
28;3217
29;3193
30;3162
31;3135
32;3121
33;3189
34;3174
35;3189
36;3171
37;3132
38;3182
39;3196
40;3151
41;3173
42;3134
43;3233
44;3164
45;3145
46;3221
47;3205
48;3156
49;3188
50;3213
51;3189
52;3190
53;3205
54;3193
55;3170
56;3168
57;3230
58;3173
59;3143
60;3163
61;3181
62;3171
63;3198
64;3214
65;3228
66;3155
67;3162
68;3161
69;3202
70;3130
71;3161
72;3165
73;3210
74;3233
75;3220
76;3186
77;3146
78;643
79;255
80;154
81;89
82;113
83;84
84;86
85;94
86;83
87;103
88;90
89;96
90;94
91;102
92;80
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;1038404;474764;0;13183;6799984.749338
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;61812;11894;0;4678;8220261.969333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;38801;5636;1;6668;7888632.850667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1095770;534675;0;14100;6646791.950005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;600781;15113;0;13920;6679909.322
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;195083;7506;1;8545;7575788.297333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;71144;4453;1;5376;8103973.282
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;34878;9559;1;10411;7264775.979333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;630324;53632;0;13903;6682511.541334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;57011;15391;1;10533;7244407.654
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;194559;8030;1;9019;7496785.153333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;1047692;10897;1;6334;7944267.951333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;81200;6591;1;7627;7728793.787333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;858360;253479;1;13917;6678979.126002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;341574;144282;1;13997;6666300.974668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;378942;103389;1;13901;6682546.332667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;597670;78478;1;13912;6680862.465334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;49705;4560;1;5539;8076805.973333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;953453;131684;1;13934;6676876.562668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;73860;4526;1;5542;8076306.177333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;277616;7313;1;8146;7642289.455333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;56145;6884;1;5342;8109625.362667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;66497;6794;1;7876;7687292.569333
