Simulation Identification;sensor.SimpleWSNNode_Random81
Round;7
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8532633
Total Number of Sensed Events by the WSN;248123
Number of Sensed Events by the WSN per Day
1;3135
2;3141
3;3230
4;3179
5;3126
6;3170
7;3232
8;3206
9;3198
10;3132
11;3091
12;3176
13;3149
14;3193
15;3137
16;3145
17;3164
18;3185
19;3153
20;3147
21;3135
22;3178
23;3182
24;3135
25;3227
26;3157
27;3184
28;3162
29;3126
30;3139
31;3202
32;3150
33;3165
34;3167
35;3149
36;3124
37;3154
38;3143
39;3128
40;3194
41;3135
42;3193
43;3135
44;3175
45;3175
46;3166
47;3110
48;3221
49;3137
50;3157
51;3205
52;3120
53;3201
54;3166
55;3176
56;3127
57;3159
58;3096
59;3166
60;3119
61;3126
62;3247
63;3141
64;3206
65;3190
66;3177
67;3107
68;3171
69;3170
70;3160
71;3220
72;3104
73;3197
74;3205
75;3144
76;3198
77;3161
78;1384
79;887
80;688
81;462
82;214
83;206
84;170
85;153
86;83
87;73
88;87
89;86
90;77
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;1386967;575487;0;13921;6676380.411339
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;361688;163603;1;11318;7112685.048668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;430385;192060;0;13045;6824680.973335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;37936;6843;1;7869;7688458.942
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;256474;31665;0;14078;6653476.676667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;352444;119108;0;13971;6670785.352001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;272031;13652;1;13695;6717418.088
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;1094419;343280;0;14096;6648606.98667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;181600;13828;1;13828;6695250.365333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;265898;29137;0;13992;6667825.178
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;131077;14051;1;13838;6693582.360667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;177794;83500;1;13017;6829999.000001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;243526;13962;1;13842;6692916.228
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;19831;5825;1;6847;7858798.383333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;211081;76951;0;13966;6671871.627334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;94123;24595;1;8047;7658685.763334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;1677082;817146;1;12300;6945097.124008
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;862793;837932;1;7356;7768972.408012
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;1092995;189336;0;14173;6636697.317335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;871705;9953;1;9953;7341106.948667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;20422;11918;0;11918;7013595.158667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;254677;35331;1;13595;6733954.680667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;94884;6248;1;7282;7786295.845333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;230635;22413;1;13248;6791865.522
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;144608;48337;1;10573;7237543.311334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;487122;128191;1;13777;6703064.187334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;1122959;561566;0;14051;6654797.270672
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;168473;14862;0;13809;6698410.828
