Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Random100
Round;22
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7682953
Total Number of Sensed Events by the WSN;262398
Number of Sensed Events by the WSN per Day
1;3248
2;3258
3;3240
4;3248
5;3174
6;3205
7;3238
8;3229
9;3221
10;3290
11;3226
12;3244
13;3186
14;3245
15;3258
16;3196
17;3251
18;3253
19;3215
20;3229
21;3213
22;3261
23;3215
24;3239
25;3227
26;3265
27;3186
28;3218
29;3203
30;3254
31;3173
32;3237
33;3197
34;3253
35;3298
36;3200
37;3155
38;3252
39;3160
40;3195
41;3217
42;3232
43;3183
44;3211
45;3232
46;3251
47;3255
48;3229
49;3265
50;3212
51;3190
52;3241
53;3209
54;3214
55;3234
56;3245
57;3170
58;3207
59;3336
60;3317
61;3187
62;3238
63;3187
64;3244
65;3211
66;3219
67;3260
68;3249
69;3208
70;3200
71;3227
72;3231
73;3247
74;3269
75;3208
76;3247
77;3205
78;2973
79;2795
80;2710
81;2213
82;646
83;1595
84;924
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;278594;14073;0;13932;6677915.562
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;69112;12239;1;11437;7093759.899333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;445698;14375;0;13961;6673080.416666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;67025;12328;0;11061;7156426.032
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;134434;15784;0;12345;6942405.296
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;217229;14053;0;13984;6669249.015333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;191041;17220;1;10170;7304896.68
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;645769;14587;0;13885;6685745.811333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;920726;78334;0;13949;6674696.662667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;366377;76298;0;13941;6676042.212
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;89483;18393;1;9687;7385389.642
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;251874;25831;0;14033;6661011.680667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;732872;233999;0;14059;6655429.339335
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;207135;13643;1;10405;7265751.475333
