Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Random100
Round;18
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7854547
Total Number of Sensed Events by the WSN;267308
Number of Sensed Events by the WSN per Day
1;3293
2;3238
3;3163
4;3189
5;3244
6;3299
7;3245
8;3350
9;3273
10;3270
11;3243
12;3350
13;3260
14;3194
15;3227
16;3222
17;3239
18;3231
19;3177
20;3184
21;3212
22;3223
23;3253
24;3270
25;3247
26;3254
27;3261
28;3288
29;3259
30;3262
31;3279
32;3243
33;3257
34;3256
35;3218
36;3231
37;3217
38;3283
39;3216
40;3257
41;3245
42;3239
43;3276
44;3261
45;3278
46;3281
47;3236
48;3269
49;3182
50;3241
51;3238
52;3240
53;3221
54;3284
55;3245
56;3221
57;3321
58;3324
59;3315
60;3285
61;3285
62;3186
63;3244
64;3247
65;3284
66;3261
67;3224
68;3262
69;3263
70;3241
71;3236
72;3298
73;3265
74;3311
75;3211
76;3254
77;3269
78;3052
79;2847
80;2760
81;2794
82;2741
83;2470
84;224
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;443359;75387;0;13995;6667047.678
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;101469;17461;1;9591;7401395.234
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;498737;90633;0;14045;6658622.868667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;819966;146598;1;10755;7206620.412001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;495166;69734;0;13919;6679748.262667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;930694;102834;0;13948;6674716.329334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;90901;16534;1;10713;7214400.796
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;1088239;133899;1;13773;6703696.606001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;66484;5810;1;6874;7854298.473333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;1521806;292872;0;13828;6693576.101336
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;366518;74992;0;13987;6668383.381334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;1443816;432596;0;13855;6688237.757337
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;63009;7170;1;7985;7669123.646667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;205369;28214;1;11012;7164497.382667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;242852;38601;0;14061;6656268.394
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;88476;13252;1;10991;7168087.154667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;138140;24243;1;14122;6646187.875333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node17;0;428549;103014;1;14127;6644881.916001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node18;0;316248;85088;1;9862;7355822.805334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node19;0;66316;14312;0;11164;7139247.461333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node20;0;250946;60590;0;14038;6659969.793334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node21;0;131558;28649;1;10231;7294661.439333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node22;0;400588;88685;0;14067;6654967.890001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node23;0;377911;23721;0;14104;6649191.007333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node24;0;471170;14226;1;13999;6666747.977333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node25;0;297514;14194;0;13928;6678581.502666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node26;0;79148;14481;1;10563;7239413.114
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node27;0;205607;14066;1;14018;6663582.270666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node28;0;2066536;14025;0;13858;6690249.183333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node29;0;455961;14056;0;14036;6660582.330666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node30;0;74057;11368;0;10435;7260765.125333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node31;0;373530;116850;0;14024;6661965.566667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node32;0;86643;11338;1;11322;7112931.972
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node33;0;877238;204777;0;14044;6658104.671335
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node34;0;302632;51510;1;9737;7376857.606667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node35;0;206430;27623;0;13967;6672000.928667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node36;0;458108;111589;0;14039;6659497.132667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node37;0;508557;31817;0;13251;6791309.098
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node38;0;269977;38424;1;13996;6667102.789333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node39;0;1083862;764666;0;10856;7186078.670674
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node40;0;181060;20642;1;10746;7208876.148
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node41;0;352995;28124;0;13932;6677831.256
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node42;0;1284536;84453;1;10768;7204826.615334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node43;0;436374;14063;0;13965;6672415.622
