Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Random100
Round;25
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8270332
Total Number of Sensed Events by the WSN;138771
Number of Sensed Events by the WSN per Day
1;1562
2;1529
3;1559
4;1502
5;1592
6;1546
7;1518
8;1566
9;1541
10;1597
11;1553
12;1554
13;1561
14;1526
15;1555
16;1510
17;1543
18;1535
19;1559
20;1567
21;1590
22;1548
23;1540
24;1543
25;1479
26;1545
27;1482
28;1574
29;1534
30;1601
31;1529
32;1581
33;1511
34;1511
35;1527
36;1584
37;1588
38;1579
39;1540
40;1555
41;1589
42;1611
43;1513
44;1581
45;1551
46;1637
47;1475
48;1568
49;1597
50;1517
51;1539
52;1539
53;1554
54;1509
55;1568
56;1563
57;1552
58;1569
59;1550
60;1532
61;1599
62;1488
63;1547
64;1646
65;1549
66;1566
67;1543
68;1521
69;1543
70;1565
71;1541
72;1539
73;1547
74;1609
75;1578
76;1548
77;1540
78;3170
79;3225
80;3231
81;3212
82;2843
83;2016
84;978
85;597
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;318684;14123;0;14123;6646081.928666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;358418;28251;0;13927;6678663.827333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;150491;25475;0;12009;6998347.15
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;144100;11777;1;9449;7425096.004667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;357075;42017;0;14068;6655081.231333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;167641;38119;1;10751;7207937.952667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;372752;14821;0;13996;6667244.407333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;228894;43630;1;14102;6649404.886667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;81730;10522;1;9741;7376436.868
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;41240;9698;1;8854;7524275.145333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;202366;14057;0;13945;6675748.991333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;333928;38056;0;12397;6933604.997333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;86354;9962;1;8711;7548106.894666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;158764;14291;0;13609;6731747.587333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;257569;213969;0;13983;6668216.186002
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;92436;14266;1;10656;7223914.404
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;64849;7998;1;8424;7595952.012
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node17;0;272605;28157;0;13915;6680664.391333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node18;0;123720;27334;1;10445;7259002.662667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node19;0;139831;16001;0;11733;7044403.994
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node20;0;396233;270871;0;13502;6748041.440669
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node21;0;248888;14194;0;14050;6658248.169333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node22;0;219619;13306;0;13051;6824753.497333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node23;0;210174;14108;0;13972;6671248.685333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node24;0;95708;28720;1;7726;7712161.013332
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node25;0;606124;70555;0;14052;6657576.67
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node26;0;81386;12426;1;6813;7864425.443999
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node27;0;160426;14115;0;13997;6667081.976667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node28;0;92685;25271;0;13423;6762681.707333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node29;0;87259;13192;0;12199;6966754.181333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node30;0;319224;66503;0;14044;6658934.315334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node31;0;222549;14133;0;14071;6654748.535333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node32;0;342727;25669;0;13948;6675179.319333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node33;0;441442;112036;0;13889;6684494.450667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node34;0;399585;51356;0;13872;6687691.864
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node35;0;331821;24372;1;13978;6670187.101333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node36;0;51432;5571;1;6905;7849133.240667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node37;0;167435;14492;0;13923;6679413.048
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node38;0;142354;27671;1;10323;7279333.974
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node39;0;144715;15420;1;10233;7294407.48
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node40;0;274731;59074;1;14033;6660812.222667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node41;0;533664;28365;0;13989;6668329.81
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node42;0;299293;36106;1;13998;6666783.364
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node43;0;100686;14403;0;13903;6682746.915333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node44;0;91798;12964;1;11653;7057755.549333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node45;0;134948;27317;1;11108;7148502.764667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node46;0;329869;14087;1;14049;6658415.478
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node47;0;181933;23290;0;11996;7000526.926667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node48;0;180282;14146;0;12247;6958748.457333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node49;0;88352;11948;1;11190;7134928.312
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node50;0;139037;13578;0;10609;7231751.865333
