Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Random100
Round;19
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7682898
Total Number of Sensed Events by the WSN;267410
Number of Sensed Events by the WSN per Day
1;3247
2;3198
3;3290
4;3207
5;3265
6;3257
7;3230
8;3210
9;3272
10;3301
11;3239
12;3235
13;3290
14;3236
15;3241
16;3226
17;3236
18;3297
19;3307
20;3286
21;3186
22;3211
23;3220
24;3297
25;3228
26;3283
27;3301
28;3256
29;3215
30;3230
31;3191
32;3174
33;3234
34;3240
35;3272
36;3242
37;3262
38;3217
39;3188
40;3182
41;3254
42;3184
43;3248
44;3163
45;3234
46;3260
47;3257
48;3297
49;3260
50;3210
51;3211
52;3268
53;3262
54;3309
55;3236
56;3238
57;3236
58;3300
59;3276
60;3247
61;3302
62;3264
63;3208
64;3260
65;3251
66;3207
67;3216
68;3220
69;3245
70;3230
71;3248
72;3244
73;3273
74;3187
75;3187
76;3206
77;3301
78;3116
79;2914
80;2887
81;2807
82;2641
83;1653
84;1046
85;648
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;46656;9246;1;8886;7518944.524
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;438220;51015;0;13966;6672027.243333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;308153;30687;1;9710;7381482.544667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;414605;54144;0;14138;6643341.802667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;51245;16331;1;9309;7448402.014
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;689622;254385;0;13827;6693973.690002
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;168072;37038;0;13963;6672611.105333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;761992;82554;0;14036;6660171.342667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;197509;7241;1;7903;7682789.887333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;82108;13198;1;10129;7311754.145333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;150888;47095;1;11247;7125217.43
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;74719;12806;1;10805;7199089.830667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;44773;8303;1;8995;7500783.515333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;812285;122678;1;13825;6695097.265334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;294590;101615;1;12923;6845556.976667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;210802;63698;1;9892;7350951.145334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;628362;158850;0;14002;6665380.233335
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node17;0;1219076;850607;0;10702;7211229.691342
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node18;0;407874;35147;0;13694;6717455.784667
