Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Random100
Round;10
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7728396
Total Number of Sensed Events by the WSN;185173
Number of Sensed Events by the WSN per Day
1;2178
2;2184
3;2145
4;2186
5;2195
6;2214
7;2172
8;2223
9;2190
10;2170
11;2185
12;2172
13;2206
14;2214
15;2183
16;2231
17;2109
18;2172
19;2131
20;2237
21;2236
22;2160
23;2156
24;2165
25;2189
26;2199
27;2158
28;2156
29;2183
30;2189
31;2185
32;2136
33;2190
34;2183
35;2201
36;2197
37;2231
38;2178
39;2180
40;2213
41;2202
42;2231
43;2142
44;2170
45;2149
46;2147
47;2190
48;2274
49;2186
50;2212
51;2147
52;2169
53;2213
54;2214
55;2190
56;2101
57;2196
58;2256
59;2168
60;2141
61;2180
62;2158
63;2150
64;2173
65;2247
66;2203
67;2171
68;2201
69;2206
70;2183
71;2237
72;2172
73;2199
74;2198
75;2189
76;2221
77;2263
78;3149
79;2749
80;2592
81;2629
82;2595
83;2207
84;821
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;1027121;411030;0;13921;6677367.153337
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;201489;27338;0;13398;6766835.972
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;311702;52965;1;10361;7272848.876667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;286936;34092;0;13523;6745962.114667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;62339;11653;1;10588;7235263.415333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;291161;87566;0;13904;6682141.270667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;228462;35137;0;13913;6680955.844667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;111848;17388;0;10953;7174395.672
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;1544150;68813;0;14132;6644253.788667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;94406;11660;1;10063;7322763.373333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;140705;14483;1;10775;7204079.768667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;39085;8291;1;8960;7506616.920667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;264621;24195;0;13139;6810021.496667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;348232;14076;0;13939;6676748.877333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;353129;116822;0;14063;6655465.734667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;592537;52903;1;10461;7256182.582
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;136519;23556;0;14032;6661191.997333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node17;0;571265;92789;0;13887;6684943.266001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node18;0;416838;14057;0;13957;6673748.991333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node19;0;158071;6892;1;7694;7717625.314667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node20;0;76351;10216;1;10396;7267272.037333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node21;0;99864;17922;1;10511;7248059.134667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node22;0;499373;14160;1;14039;6660081.706666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node23;0;574259;22656;0;14052;6657864.064
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node24;0;782820;144798;0;13899;6682631.212001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node25;0;134838;28109;0;11929;7011664.679333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node26;0;1137944;545168;0;13885;6682562.325338
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node27;0;105000;15351;1;10310;7281574.560667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node28;0;186209;37582;0;14006;6665441.174667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node29;0;112314;14087;0;13392;6767915.478
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node30;0;314439;14178;1;13873;6687748.265333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node31;0;329385;129135;0;13893;6683725.190001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node32;0;214614;41056;0;13891;6684586.997333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node33;0;131909;13674;1;13294;6784251.289333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node34;0;259596;56320;0;13589;6734828.746667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node35;0;185748;23252;0;14046;6658860.488
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node36;0;143350;15759;1;10217;7297072.112667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node37;0;249045;12300;1;10056;7323926.2
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node38;0;415258;55290;0;14038;6660001.593334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node39;0;73572;10932;1;10382;7269601.074667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node40;0;918336;106777;0;13850;6691026.004667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node41;0;132739;14853;1;9658;7390244.215333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node42;0;255632;27586;1;14076;6653834.484
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node43;0;512969;14054;0;13937;6677082.342667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node44;0;378625;22619;0;14010;6664864.286
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node45;0;808523;28111;0;14000;6666498.000667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node46;0;927198;41879;1;13905;6682248.726
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node47;0;384947;79123;1;13847;6691691.928667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node48;0;82549;11356;1;9763;7372765.197333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node49;0;107567;13232;1;11732;7044587.274667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node50;0;301968;51097;1;14114;6647360.084667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node51;0;207754;32759;0;13880;6686470.112667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node52;0;816166;64985;0;13941;6676110.09
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node53;0;109206;10928;1;10580;7236601.098667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node54;0;181578;14182;1;13790;6701581.574666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node55;0;163878;27119;1;13877;6687003.952667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node56;0;195047;24071;1;13959;6673355.574
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node57;0;828404;263340;0;13914;6679419.960002
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node58;0;800047;149957;0;10520;7245766.924668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node59;0;147132;10758;1;9935;7344102.118667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node60;0;665684;69095;0;14026;6661918.763334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node61;0;117538;13791;0;13681;6719750.587333
