Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Random100
Round;11
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7647826
Total Number of Sensed Events by the WSN;251233
Number of Sensed Events by the WSN per Day
1;3076
2;2987
3;3055
4;3110
5;3055
6;3025
7;3009
8;3071
9;3030
10;3058
11;3067
12;3129
13;3038
14;3035
15;3021
16;3061
17;2992
18;3031
19;3114
20;3024
21;3049
22;3094
23;3128
24;3063
25;3117
26;3076
27;3094
28;3067
29;3053
30;3053
31;3085
32;3079
33;3020
34;3087
35;3080
36;3071
37;3038
38;3088
39;3101
40;3026
41;3066
42;3118
43;3123
44;3015
45;3030
46;3081
47;3077
48;3039
49;3025
50;3047
51;3011
52;3073
53;3044
54;3045
55;3109
56;3076
57;3048
58;3027
59;3101
60;3047
61;3023
62;2995
63;3119
64;3075
65;3002
66;3070
67;3053
68;3050
69;3047
70;3052
71;3085
72;3067
73;3036
74;3092
75;2979
76;3056
77;2992
78;3117
79;2749
80;2668
81;2501
82;1662
83;1472
84;340
85;907
86;158
87;149
88;58
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;186296;29956;0;13293;6784320.264
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;564343;122613;0;13907;6681430.988668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;136710;13858;0;13756;6707250.185333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;300071;87104;0;13943;6675644.042667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;517386;124593;0;13908;6681252.442001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;288178;56172;0;13766;6705329.634667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;726985;191003;0;13903;6681687.315335
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;841910;361842;0;13664;6720495.61467
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;285658;69643;1;13942;6675915.475334
