Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Random100
Round;26
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7764355
Total Number of Sensed Events by the WSN;265094
Number of Sensed Events by the WSN per Day
1;3308
2;3189
3;3182
4;3215
5;3241
6;3225
7;3228
8;3217
9;3234
10;3224
11;3194
12;3203
13;3158
14;3213
15;3232
16;3230
17;3235
18;3208
19;3143
20;3237
21;3207
22;3210
23;3195
24;3170
25;3265
26;3206
27;3259
28;3228
29;3280
30;3252
31;3196
32;3212
33;3235
34;3212
35;3246
36;3222
37;3229
38;3190
39;3192
40;3222
41;3210
42;3182
43;3268
44;3184
45;3212
46;3194
47;3175
48;3243
49;3239
50;3252
51;3197
52;3234
53;3269
54;3179
55;3303
56;3169
57;3247
58;3221
59;3245
60;3246
61;3187
62;3219
63;3257
64;3169
65;3202
66;3158
67;3236
68;3237
69;3263
70;3266
71;3201
72;3236
73;3216
74;3178
75;3221
76;3309
77;3216
78;2997
79;2830
80;2768
81;2661
82;2634
83;1586
84;1300
85;334
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;600826;176867;0;13705;6714772.131335
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;356134;65113;1;13737;6710109.322
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;251210;28323;0;14105;6648996.728667
