Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Mesh100
Round;14
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7610622
Total Number of Sensed Events by the WSN;267661
Number of Sensed Events by the WSN per Day
1;3241
2;3235
3;3284
4;3272
5;3238
6;3253
7;3244
8;3302
9;3205
10;3268
11;3238
12;3226
13;3262
14;3256
15;3229
16;3245
17;3267
18;3234
19;3288
20;3234
21;3240
22;3241
23;3218
24;3269
25;3270
26;3281
27;3221
28;3252
29;3225
30;3282
31;3232
32;3264
33;3256
34;3239
35;3213
36;3255
37;3248
38;3279
39;3269
40;3217
41;3239
42;3193
43;3206
44;3251
45;3220
46;3280
47;3260
48;3249
49;3256
50;3251
51;3256
52;3221
53;3241
54;3285
55;3258
56;3267
57;3254
58;3272
59;3272
60;3284
61;3264
62;3239
63;3258
64;3247
65;3219
66;3253
67;3304
68;3234
69;3260
70;3247
71;3325
72;3232
73;3243
74;3211
75;3250
76;3204
77;3207
78;3024
79;2803
80;2891
81;2881
82;2830
83;2687
84;341
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;65928;7587;1;8346;7608954.478
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;170128;30217;1;10806;7198818.698
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;1033062;72428;0;10957;7173398.765334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;2083562;124706;1;10756;7206585.097334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;1261071;1086076;0;10790;7195150.210677
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;1406903;172124;0;10989;7167467.256001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;421537;123229;1;10737;7209760.626001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;276997;74356;1;10837;7193387.197334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;165212;39342;1;10688;7218430.614667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;84381;7617;1;8338;7610287.631333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;119210;11855;0;10900;7183262.203333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;791419;23856;0;14042;6659523.530667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;1756691;37945;0;13972;6671105.663333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;2144140;803876;0;13889;6680343.410674
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;2454714;79643;0;13954;6673855.475334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;1672992;65833;0;14022;6662605.002
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;597521;52146;0;14012;6664353.790667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node17;0;386318;38136;0;13909;6681604.517333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node18;0;214836;24177;0;13886;6685521.604667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node19;0;115648;21083;1;10877;7187040.168667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node20;0;507517;10749;1;10682;7219602.172666
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node21;0;1221047;23978;0;13929;6678356.132
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node22;0;1586273;617119;0;13901;6679463.952672
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node23;0;1884052;93670;0;13784;6702104.646667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node24;0;1346111;79633;0;13803;6699022.202
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node25;0;528343;66190;0;13900;6682936.193334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node26;0;414608;51811;0;14049;6658189.134
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node27;0;303855;38140;0;14004;6665771.16
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node28;0;192550;24227;0;13938;6676854.638
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node29;0;113073;20461;0;11047;7158710.567333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node30;0;802731;20703;0;10960;7173209.115333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node31;0;1158053;418631;1;14029;6659321.547337
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node32;0;1482407;93714;0;13982;6669104.382667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node33;0;1201244;90969;1;13808;6698120.852667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node34;0;618865;80154;0;13806;6698519.076
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node35;0;523294;65713;1;13998;6666605.722
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node36;0;414210;51827;0;14042;6659355.704667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node37;0;303356;37825;1;14003;6665939.716667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node38;0;191776;24073;0;14028;6661855.562
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node39;0;110868;11178;0;11116;7147266.265333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node40;0;765411;254047;1;10705;7214309.051336
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node41;0;1148615;79894;0;14023;6662353.969334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node42;0;960563;79537;0;13927;6678356.111334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node43;0;618355;79998;0;13931;6677686.678667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node44;0;576152;76841;0;13971;6671038.954
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node45;0;506659;66003;0;13973;6670770.648667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node46;0;412655;51793;1;13892;6684355.908667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node47;0;303161;37875;0;13969;6671606.083333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node48;0;191847;23907;0;13953;6674356.558
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node49;0;110857;18560;1;11025;7162388.64
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node50;0;578985;171623;0;10923;7178470.262001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node51;0;853228;65693;0;13963;6672439.175334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node52;0;525953;65897;0;13974;6670604.618
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node53;0;523524;65819;0;13918;6679938.419334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node54;0;505641;65669;0;14020;6662939.319334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node55;0;464000;62797;0;14025;6662123.218
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node56;0;394618;51984;0;13998;6666688.096
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node57;0;300144;37902;1;13934;6677439.254667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node58;0;191354;23915;0;13978;6670189.843333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node59;0;106914;17438;0;10865;7189062.038667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node60;0;403650;116439;1;10857;7189801.366001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node61;0;598869;52056;0;13939;6676520.997334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node62;0;416483;52018;1;13802;6699354.558667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node63;0;414061;51826;0;14018;6663355.710667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node64;0;410898;51647;1;14008;6665023.451334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node65;0;394527;51721;1;13956;6673689.674
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node66;0;352812;48813;0;13944;6675707.122
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node67;0;282918;37988;0;14017;6663605.405333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node68;0;188173;23928;0;14015;6664023.098667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node69;0;99439;10996;1;10943;7176100.690667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node70;0;263713;67568;1;10633;7227427.925334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node71;0;387139;38189;0;13826;6695437.532667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node72;0;304511;38233;0;13865;6688937.268667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node73;0;303229;37933;0;14028;6661772.402
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node74;0;302760;37842;0;14001;6666272.948
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node75;0;299964;37883;0;13851;6691272.702
