Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Mesh100
Round;17
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7662537
Total Number of Sensed Events by the WSN;268510
Number of Sensed Events by the WSN per Day
1;3235
2;3271
3;3234
4;3234
5;3258
6;3185
7;3244
8;3245
9;3292
10;3291
11;3262
12;3235
13;3236
14;3239
15;3233
16;3250
17;3274
18;3208
19;3246
20;3280
21;3268
22;3256
23;3222
24;3330
25;3221
26;3239
27;3259
28;3260
29;3210
30;3286
31;3279
32;3291
33;3281
34;3261
35;3205
36;3260
37;3277
38;3221
39;3244
40;3330
41;3241
42;3228
43;3252
44;3288
45;3189
46;3184
47;3328
48;3249
49;3223
50;3268
51;3287
52;3311
53;3229
54;3229
55;3206
56;3223
57;3317
58;3260
59;3243
60;3323
61;3263
62;3288
63;3281
64;3250
65;3199
66;3326
67;3312
68;3208
69;3271
70;3239
71;3254
72;3220
73;3252
74;3248
75;3260
76;3233
77;3315
78;2985
79;2927
80;2862
81;2878
82;2882
83;2728
84;599
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;88540;7372;1;8026;7662289.101333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;168625;41515;0;10649;7224917.576667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;1036597;76181;1;10685;7218709.580667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;2088606;125843;1;10691;7217411.608668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;1265727;1071913;0;10793;7194735.188677
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;1412379;185647;1;10649;7224052.784668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;416151;122667;0;10749;7207763.998001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;275990;72305;0;10922;7179232.836667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;176237;28678;1;10809;7198327.932
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;73176;7755;1;8442;7592953.47
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;119429;23513;0;10683;7219358.922
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;794585;24008;0;13808;6698522.618667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;1762852;37880;0;13824;6695772.72
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;2148818;807778;0;13895;6679319.998674
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;2461390;80254;0;13988;6668185.142667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;1680976;66210;0;13978;6669936.073334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;600814;52081;0;14023;6662520.847334
