Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Mesh100
Round;16
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7632784
Total Number of Sensed Events by the WSN;266970
Number of Sensed Events by the WSN per Day
1;3283
2;3267
3;3236
4;3180
5;3198
6;3282
7;3250
8;3240
9;3248
10;3264
11;3231
12;3263
13;3271
14;3282
15;3225
16;3303
17;3259
18;3341
19;3152
20;3266
21;3259
22;3255
23;3201
24;3271
25;3187
26;3222
27;3288
28;3241
29;3258
30;3260
31;3252
32;3272
33;3245
34;3252
35;3252
36;3261
37;3278
38;3267
39;3204
40;3250
41;3210
42;3213
43;3282
44;3236
45;3246
46;3188
47;3272
48;3238
49;3242
50;3247
51;3172
52;3340
53;3219
54;3260
55;3231
56;3295
57;3209
58;3237
59;3284
60;3264
61;3279
62;3248
63;3285
64;3260
65;3266
66;3281
67;3277
68;3165
69;3284
70;3225
71;3251
72;3338
73;3273
74;3247
75;3276
76;3235
77;3278
78;2872
79;2667
80;2708
81;2683
82;2689
83;2592
84;390
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;63070;7464;1;8209;7631788.549333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;157744;28269;1;10755;7207330.386
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;1033590;75864;0;10936;7176878.149334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;2084587;110168;1;10692;7217338.992001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;1263379;1085499;0;10862;7183153.672677
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;1408322;188737;0;10853;7190034.244668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;418713;123141;1;10808;7197927.820668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;276419;74366;0;10849;7191387.137334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;165018;39461;1;10732;7211096.567333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;83484;7496;1;8260;7623288.357333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;120412;10966;1;10765;7205767.537333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;789688;23835;0;14172;6637856.99
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;1752972;37753;0;14178;6636773.482
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;2138712;803064;0;14116;6642514.949341
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;2453924;79767;0;14048;6658188.064667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;1669199;65598;0;14120;6646273.078667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;596815;51738;0;14020;6663022.905334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node17;0;383459;37829;0;13995;6667273.026
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node18;0;213664;24059;0;13896;6683855.646
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node19;0;115498;20131;1;10810;7198212.547333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node20;0;512220;21650;1;10676;7220536.766667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node21;0;1219547;23776;1;14019;6663357.344
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node22;0;1582701;615587;0;14149;6638139.811339
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node23;0;1881361;94956;1;14060;6656096.930667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node24;0;1346105;79586;0;14044;6658855.817334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node25;0;529853;67146;0;13929;6678097.124
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node26;0;415473;51894;0;13943;6675855.302667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node27;0;302672;37896;0;13927;6678605.957333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node28;0;191290;23969;0;13909;6681689.519333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node29;0;123232;11317;1;11023;7162765.431333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node30;0;798948;20732;1;10658;7223542.274667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node31;0;1159174;417967;0;13877;6684658.864671
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node32;0;1482106;94300;0;14026;6661767.533334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node33;0;1203616;91265;1;13908;6681452.410001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node34;0;621888;81001;0;13955;6673680.660667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node35;0;526652;65807;0;13887;6685105.158
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node36;0;415134;51561;0;13864;6689023.967334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node37;0;302370;37863;0;13902;6682772.822
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node38;0;191244;23936;0;13880;6686523.050667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node39;0;111656;19376;0;10905;7182383.744
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node40;0;764297;248816;1;10619;7228673.770669
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node41;0;1149374;80381;0;13888;6684851.047334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node42;0;961665;79670;0;13929;6678021.98
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node43;0;620651;80156;0;13903;6682352.397334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node44;0;578795;77249;0;13956;6673536.506
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node45;0;508489;66185;0;13953;6674102.89
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node46;0;411852;51831;0;13967;6671855.680667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node47;0;302887;37762;1;13828;6695106.761333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node48;0;190859;23920;0;13926;6678856.48
