Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Mesh64
Round;13
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7345897
Total Number of Sensed Events by the WSN;259166
Number of Sensed Events by the WSN per Day
1;3211
2;3292
3;3230
4;3270
5;3231
6;3185
7;3210
8;3241
9;3297
10;3255
11;3261
12;3262
13;3285
14;3246
15;3292
16;3187
17;3206
18;3272
19;3247
20;3246
21;3259
22;3262
23;3305
24;3239
25;3265
26;3253
27;3265
28;3223
29;3232
30;3228
31;3307
32;3293
33;3265
34;3240
35;3263
36;3292
37;3274
38;3259
39;3225
40;3270
41;3294
42;3215
43;3211
44;3215
45;3281
46;3241
47;3251
48;3233
49;3241
50;3175
51;3193
52;3259
53;3284
54;3200
55;3261
56;3279
57;3253
58;3233
59;3304
60;3260
61;3185
62;3222
63;3253
64;3308
65;3201
66;3239
67;3255
68;3216
69;3277
70;3234
71;3242
72;3247
73;3245
74;3287
75;3279
76;3238
77;3239
78;2490
79;2262
80;2272
81;1893
82;54
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;82027;9334;1;9925;7345777.329333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;619847;38801;1;11890;7018100.527333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;1325339;76482;1;12079;6986374.441334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;817539;701715;1;11971;7000623.04334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;939579;127843;0;11889;7017732.942001
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;285200;76568;0;11945;7008707.258667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;168574;39059;0;12096;6983765.646
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;81891;9695;1;10298;7283608.496667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;421238;17635;1;11917;7013727.523333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;1032690;25602;0;14111;6648013.054667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;1359073;490794;0;14181;6633555.236005
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;1625987;68456;1;14037;6660089.264
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;1150905;54012;0;13961;6672842.594667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;418312;39516;0;14011;6664596.237333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node14;0;237267;25564;1;14093;6651013.282667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node15;0;116357;17268;0;12105;6982396.392
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node16;0;628435;17240;1;12041;6993063.226667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node17;0;935782;330261;0;14115;6645518.434003
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node18;0;1182045;80131;0;14101;6649352.547334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node19;0;931829;67561;0;14053;6657427.967334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node20;0;426199;53629;0;13992;6667678.226
