Simulation Identification;sensor.mobile.DynamicReorganizedMobileWSNNode_Mesh100
Round;22
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;100
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;7655346
Total Number of Sensed Events by the WSN;267814
Number of Sensed Events by the WSN per Day
1;3213
2;3274
3;3283
4;3294
5;3270
6;3252
7;3214
8;3261
9;3231
10;3262
11;3223
12;3256
13;3278
14;3255
15;3268
16;3224
17;3294
18;3266
19;3244
20;3310
21;3288
22;3262
23;3207
24;3299
25;3280
26;3279
27;3285
28;3227
29;3231
30;3246
31;3253
32;3283
33;3306
34;3332
35;3276
36;3270
37;3295
38;3261
39;3214
40;3227
41;3236
42;3265
43;3244
44;3232
45;3247
46;3295
47;3214
48;3280
49;3270
50;3243
51;3306
52;3214
53;3251
54;3224
55;3230
56;3261
57;3188
58;3300
59;3281
60;3281
61;3276
62;3317
63;3234
64;3241
65;3275
66;3329
67;3251
68;3279
69;3310
70;3221
71;3242
72;3273
73;3243
74;3189
75;3278
76;3203
77;3271
78;2943
79;2722
80;2697
81;2759
82;2687
83;2664
84;355
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node0;0;64243;7393;1;8070;7654955.642
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node1;0;144972;29304;1;10731;7211324.176
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node2;0;1034789;64055;1;10866;7188615.67
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node3;0;2086313;121151;0;11002;7165606.427334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node4;0;1264080;1087834;0;10722;7206472.996011
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node5;0;1410987;186970;0;10739;7209044.846668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node6;0;418682;110695;0;11006;7165002.496668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node7;0;280932;74931;0;10888;7184883.747334
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node8;0;166453;39655;1;10865;7188928.736667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node9;0;84891;7713;1;8487;7585453.722
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node10;0;95924;11222;1;10716;7213932.668
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node11;0;792469;23959;0;13982;6669522.912667
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node12;0;1758958;38346;0;14035;6660603.257333
eboracum.wsn.network.node.sensor.mobile.DynamicReorganizedMobileWSNNode;Node13;0;2143269;804643;0;14087;6647338.808674
